,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,"2,21,16,3","2,22,16,3","2,23,16,3","2,24,16,3","2,25,16,3","2,27,16,3","2,28,16,3","2,29,16,3","2,31,16,3","2,33,16,3","2,34,16,3","2,35,16,3","2,36,16,3","2,37,16,3","2,38,16,3","2,39,16,3","2,40,16,3","2,41,16,3","2,25,6,3","2,30,6,3","2,26,6,3","2,26,9,3",42
929,58.0,9.0,1.0,9.0,193.0,1027.13,0.05,20.7,49.62,21261.63,0.34,1181.2,50.0,2.0,2.0,0.0,15.0,25.0,124.0,69.0,17.0,0.008167785232932646,0.007989113735130152,0.0,0.007989113735130152,0.014361851099394281,1.5625000000000004e-05,0.07861949674891447,0.06338486606393538,0.007460861985442741,0.00695034142301179,9.391435011269723e-05,4.1002091106646436e-05,0.0,0.11328924843073411,0.037037037037037035,0.014458116120870302,0.014190989940224523,0.006967692150565699,0.059084506595435536,0.008203625251322413,0.03859252983345553,1.0,1.0
930,12.0,2.0,1.0,2.0,18.0,66.61,0.29,3.5,19.03,233.13,0.02,12.95,7.0,3.0,0.0,0.0,7.0,6.0,12.0,6.0,3.0,7.229610374235527e-05,7.681840129932838e-05,0.0,7.681840129932838e-05,1.165080699898018e-05,0.0030486249999999993,0.00038003479053561176,0.0035754578449576067,1.5185959669128312e-06,1.9071736864744353e-05,0.00031696093163035313,0.0,0.0,0.011513544359034608,0.000512,1.310359287246142e-05,9.330806239976674e-06,3.688110666016046e-05,0.0005139300420661257,9.862999888103775e-07,0.00016230477153280872,1.0,0.0
931,23.0,3.0,1.0,3.0,63.0,276.72,0.1,10.45,26.47,2892.94,0.09,160.72,18.0,3.0,0.0,0.0,10.0,11.0,40.0,23.0,5.0,0.0005092961193569741,0.00028532549054036257,0.0,0.00028532549054036257,0.0004995283500812752,0.00012500000000000003,0.010115051411795,0.009622260740306914,0.00013838205748493174,0.0003242751294320381,0.00031696093163035313,0.0,0.0,0.03356718472021752,0.0031549629629629627,0.00048531825453560813,0.0005255922200083157,0.00017589450868691912,0.006295643015310039,0.00015187684040938288,0.0028011316352441386,1.0,0.0
932,74.0,5.0,3.0,4.0,131.0,727.65,0.07,14.45,50.35,10515.73,0.24,584.21,46.0,9.0,11.0,3.0,16.0,31.0,75.0,56.0,9.0,0.016963546060676567,0.00136078310873096,0.002442002442002442,0.0006913656116939555,0.004491096426122145,4.287500000000001e-05,0.026743778364297012,0.0662237427221585,0.002624133830825372,0.0054121474620022056,0.008557945154019534,0.006821722907868301,0.015625,0.13749118861401094,0.07061570370370371,0.0031991193536282762,0.007586291058517331,0.001032670986484493,0.027220843987335746,0.002006742064442328,0.01936856688644862,1.0,1.0
933,52.0,10.0,6.0,10.0,174.0,955.58,0.06,17.66,54.12,16870.97,0.32,937.28,46.0,1.0,3.0,0.0,16.0,29.0,110.0,64.0,19.0,0.0058861252222937735,0.010963083271147008,0.020193481731943273,0.010963083271147008,0.010524130811041763,2.6999999999999996e-05,0.048819274475020664,0.08224105273977979,0.006220169080474957,0.0054121474620022056,1.1739293764087153e-05,0.0001383820574849317,0.0,0.13749118861401094,0.05781096296296296,0.010093103074795225,0.011324142921168727,0.00972810113366848,0.04802390726417907,0.005165267373717203,0.03340308074709301,1.0,0.0
934,2.0,1.0,1.0,1.0,12.0,39.86,0.21,4.67,8.54,186.03,0.01,10.33,0.0,0.0,0.0,0.0,7.0,3.0,8.0,4.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,3.452090962660794e-06,0.0011576249999999998,0.0009027549217788342,0.0003231386522105011,1.898244958641039e-07,0.0,0.0,0.0,0.0,0.011513544359034608,6.4e-05,3.882546036284865e-06,2.7646833303634587e-06,0.0,0.00022841335202938918,6.280275173196167e-07,5.81201878190476e-05,1.0,0.0
935,25.0,3.0,1.0,3.0,57.0,250.36,0.1,9.55,26.23,2389.82,0.08,132.77,20.0,0.0,1.0,0.0,10.0,11.0,36.0,21.0,5.0,0.0006540557758370345,0.00028532549054036257,0.0,0.00028532549054036257,0.00036996706113891226,0.00012500000000000003,0.00772021398240281,0.009362895343039475,9.71901418824212e-05,0.0004448218510727546,0.0,5.1252613883308045e-06,0.0,0.03356718472021752,0.0031549629629629627,0.0003537970075564583,0.0004000583175389999,0.00017589450868691912,0.005153576255163093,0.00010364374175385109,0.002292885173920466,1.0,0.0
936,4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,4.3151137033259926e-07,0.015625,7.09102816159742e-05,0.00024150181814602042,1.898244958641039e-07,4.448218510727546e-07,0.0,0.0,0.0,0.002148299822093921,1.8962962962962963e-05,4.853182545356081e-07,3.4558541629543234e-07,0.0,5.7103338007347296e-05,1.7462092635187387e-08,8.799865128658327e-06,0.9999999999999325,0.0
937,29.0,4.0,1.0,3.0,69.0,316.36,0.05,18.2,17.38,5757.8,0.11,319.88,25.0,2.0,0.0,0.0,14.0,10.0,43.0,26.0,7.0,0.0010209365246488479,0.0006913656116939555,0.0,0.00028532549054036257,0.0006562748553545918,1.5625000000000004e-05,0.05343593182763129,0.0027237335071345972,0.00025265640399512227,0.0008687926778764738,9.391435011269723e-05,0.0,0.0,0.09210835487227687,0.0023703703703703703,0.0006029093509900405,0.0007592511596010649,0.00048512840299134145,0.007551916451471679,0.000601624967995498,0.0036611334051819024,1.0,0.0
938,26.0,2.0,1.0,2.0,66.0,289.89,0.1,10.0,28.99,2898.93,0.1,161.05,19.0,0.0,5.0,0.0,10.0,11.0,44.0,22.0,3.0,0.0007357290233189888,7.681840129932838e-05,0.0,7.681840129932838e-05,0.0005743416339126896,0.00012500000000000003,0.008863785201996776,0.012640374561908299,0.00018982449586410396,0.00038137913456350297,0.0,0.0006406576735413506,0.0,0.03356718472021752,0.0031549629629629627,0.0006459585967868944,0.00045997418908922045,3.688110666016046e-05,0.006909503898889022,0.00015250643114483845,0.00307410635597227,1.0,0.0
939,23.0,1.0,1.0,1.0,46.0,218.72,0.32,3.14,69.59,687.42,0.07,38.19,15.0,0.0,2.0,0.0,6.0,21.0,24.0,22.0,1.0,0.0005092961193569741,0.0,0.0,0.0,0.00019445180899395315,0.004096,0.0002744152024536873,0.174846042420338,6.510980208138767e-05,0.00018765921842131835,0.0,4.1002091106646436e-05,0.0,0.007250511899566983,0.021952,0.00010482874297969135,0.00045997418908922045,0.0,0.003356407311765191,8.575452146540313e-06,0.0017499652098815616,1.0,1.0
940,75.0,5.0,1.0,5.0,154.0,845.75,0.07,14.0,60.41,11840.44,0.28,657.8,58.0,2.0,9.0,0.0,15.0,30.0,98.0,56.0,9.0,0.017660594366069707,0.00136078310873096,0.0,0.00136078310873096,0.0072962659419278705,4.287500000000001e-05,0.024322226594279153,0.11437781725079654,0.004167027333208811,0.010848760125813412,9.391435011269723e-05,0.0037363155520931564,0.0,0.11328924843073411,0.064,0.0071371509159824705,0.007586291058517331,0.001032670986484493,0.03761841011617357,0.0025441832183886385,0.02616594554734959,1.0,0.0
941,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0884184697748912e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
942,19.0,3.0,1.0,3.0,32.0,140.55,0.12,8.13,17.3,1142.0,0.05,63.44,13.0,1.0,1.0,2.0,13.0,8.0,22.0,10.0,5.0,0.0002870913025275463,0.00028532549054036257,0.0,0.00028532549054036257,6.54618730697158e-05,0.00021599999999999996,0.004763112727078208,0.0026862943989163085,2.3728061983012995e-05,0.00012215920085085523,1.1739293764087153e-05,5.1252613883308045e-06,0.004629629629629629,0.07374710483031788,0.0012136296296296296,8.07448245983618e-05,4.3198177036929044e-05,0.00017589450868691912,0.001624272725542323,2.3667092526437804e-05,0.0007226268932824606,1.0,0.0
943,17.0,4.0,3.0,3.0,34.0,136.0,0.13,7.71,17.63,1049.14,0.05,58.29,14.0,0.0,1.0,0.0,9.0,7.0,22.0,12.0,7.0,0.00020562736628977946,0.0006913656116939555,0.002442002442002442,0.00028532549054036257,7.851908749792814e-05,0.000274625,0.004062396948569588,0.0028429697196576957,2.3728061983012995e-05,0.00015257389491795482,0.0,5.1252613883308045e-06,0.0,0.02447047766103857,0.000813037037037037,8.07448245983618e-05,7.464644991981339e-05,0.00048512840299134145,0.001833651631569263,1.9974669018219003e-05,0.0006765972637177339,1.0,1.0
944,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
945,7.0,1.0,1.0,1.0,25.0,95.18,0.24,4.13,23.07,392.63,0.03,21.81,4.0,0.0,0.0,0.0,6.0,8.0,14.0,11.0,1.0,1.431688910242357e-05,0.0,0.0,0.0,3.121465352521696e-05,0.0017279999999999997,0.0006244093219633073,0.006370273530578359,5.1252613883308045e-06,3.5585748085820368e-06,0.0,0.0,0.0,0.007250511899566983,0.0012136296296296296,2.08080201632142e-05,5.7496773636152556e-05,0.0,0.0009913773959608905,2.797561617858046e-06,0.0003313933744173356,1.0,0.0
946,17.0,2.0,1.0,2.0,25.0,92.51,0.16,6.4,14.45,592.07,0.03,32.89,12.0,0.0,3.0,0.0,8.0,5.0,17.0,8.0,3.0,0.00020562736628977946,7.681840129932838e-05,0.0,7.681840129932838e-05,3.121465352521696e-05,0.000512,0.0023235881079922433,0.0015653766034372852,5.1252613883308045e-06,9.608151983171499e-05,0.0,0.0001383820574849317,0.0,0.017186398576751367,0.0002962962962962963,3.7255759133335045e-05,2.211746664290767e-05,3.688110666016046e-05,0.0009913773959608905,6.361489475083536e-06,0.00031306158684485646,1.0,0.0
947,23.0,1.0,1.0,1.0,67.0,307.19,0.21,4.74,64.87,1454.65,0.1,80.81,18.0,0.0,1.0,0.0,7.0,17.0,44.0,23.0,1.0,0.0005092961193569741,0.0,0.0,0.0,0.000600845621645109,0.0011576249999999998,0.0009439614271167745,0.14162730494694473,0.00018982449586410396,0.0003242751294320381,0.0,5.1252613883308045e-06,0.0,0.011513544359034608,0.011645629629629629,0.0006459585967868944,0.0005255922200083157,0.0,0.0071204690087495,3.8399867287597767e-05,0.003451966466807917,1.0,1.0
948,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,1.9977378256138854e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3567184720217515e-05,0.0,7.583097727118877e-09,0.0,0.0,1.5862038335374248e-06,0.0,0.0,0.0,0.0
949,27.0,7.0,7.0,2.0,97.0,485.0,0.1,9.6,50.52,4656.0,0.16,258.67,20.0,1.0,1.0,0.0,12.0,20.0,65.0,32.0,13.0,0.0008239327816195926,0.003753127606338615,0.032121724429416736,7.681840129932838e-05,0.0018232813745165015,0.00012500000000000003,0.007842109864473819,0.0668967967611237,0.0007775211350593696,0.0004448218510727546,1.1739293764087153e-05,5.1252613883308045e-06,0.0,0.05800409519653586,0.018962962962962963,0.0020825082133100214,0.0014155178651460909,0.0031150350086812453,0.01492459186975363,0.00039340388473474777,0.008604703252487238,1.0,0.0
950,14.0,1.0,1.0,1.0,18.0,57.06,0.27,3.75,15.22,213.97,0.02,11.89,6.0,3.0,0.0,0.0,5.0,4.0,12.0,6.0,1.0,0.00011482814856125102,0.0,0.0,0.0,1.165080699898018e-05,0.0024603750000000003,0.0004674261727615487,0.0018291918363721332,1.5185959669128312e-06,1.2010189978964374e-05,0.00031696093163035313,0.0,0.0,0.00419589809002719,0.0001517037037037037,1.310359287246142e-05,9.330806239976674e-06,0.0,0.0005139300420661257,8.308420606404482e-07,0.00011910115002448616,1.0,0.0
951,10.0,1.0,1.0,1.0,8.0,24.0,0.4,2.5,9.6,60.0,0.01,3.33,4.0,0.0,1.0,0.0,5.0,3.0,5.0,3.0,1.0,4.182038658865832e-05,0.0,0.0,0.0,1.0228417667143093e-06,0.008000000000000002,0.00013849664378119962,0.00045901723893361084,1.898244958641039e-07,3.5585748085820368e-06,0.0,5.1252613883308045e-06,0.0,0.00419589809002719,6.4e-05,9.478872158898596e-07,1.1663507799970842e-06,0.0,0.00010151704534639519,6.533038260155631e-08,2.1070503022351572e-05,1.0,0.0
952,6.0,1.0,1.0,1.0,9.0,28.53,0.33,3.0,9.51,85.59,0.01,4.75,4.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,1.0,9.0003835000616e-06,0.0,0.0,0.0,1.4563508748725225e-06,0.0044921250000000005,0.00023932220045391295,0.00044622803080609987,1.898244958641039e-07,3.5585748085820368e-06,0.0,0.0,0.0,0.007250511899566983,6.4e-05,1.6379491090576774e-06,1.1663507799970842e-06,0.0,0.00012848251051653141,1.329409425492678e-07,2.977528750612154e-05,1.0,0.0
953,6.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,3.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,9.0003835000616e-06,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,1.5012737473705467e-06,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
954,16.0,1.0,1.0,1.0,62.0,287.92,0.17,5.88,48.95,1693.64,0.1,94.09,12.0,0.0,0.0,0.0,8.0,17.0,37.0,25.0,1.0,0.00017142590898954537,0.0,0.0,0.0,0.0004761168605029061,0.0006141250000000001,0.0018019851239169536,0.06085179388671492,0.00018982449586410396,9.608151983171499e-05,0.0,0.0,0.0,0.017186398576751367,0.011645629629629629,0.0003841066491717525,0.0006749715162020163,0.0,0.006097367536117861,5.2054095586934947e-05,0.003032467029093539,1.0,0.0
955,13.0,2.0,1.0,2.0,26.0,98.99,0.12,8.1,12.22,801.83,0.03,44.55,10.0,0.0,1.0,0.0,9.0,5.0,17.0,9.0,3.0,9.19294984471408e-05,7.681840129932838e-05,0.0,7.681840129932838e-05,3.511224002298965e-05,0.00021599999999999996,0.004710578871534367,0.0009467360506616756,5.1252613883308045e-06,5.560273138409433e-05,0.0,5.1252613883308045e-06,0.0,0.02447047766103857,0.0002962962962962963,3.7255759133335045e-05,3.1491471059921275e-05,3.688110666016046e-05,0.0010722737914712992,1.1667486391714362e-05,0.00035845535179363506,1.0,0.0
956,112.0,6.0,1.0,6.0,229.0,1305.4,0.06,16.5,79.12,21539.11,0.44,1196.62,77.0,18.0,15.0,0.0,13.0,39.0,130.0,99.0,11.0,0.05881340367251649,0.0023594223256222287,0.0,0.0023594223256222287,0.023990811572681067,2.6999999999999996e-05,0.03981723110051977,0.25696509395520234,0.016170009855687825,0.02538448176697473,0.06846356123215627,0.017297757185616464,0.0,0.07374710483031788,0.140608,0.01666006570648017,0.04191514798075521,0.001886610456077439,0.0831821152345361,0.008419149264094178,0.062336101364715464,1.0,0.0
957,40.0,5.0,1.0,4.0,81.0,412.08,0.1,9.55,43.17,3933.53,0.14,218.53,30.0,0.0,1.0,0.0,12.0,22.0,46.0,35.0,9.0,0.0026791420633508947,0.00136078310873096,0.0,0.0006913656116939555,0.0010616797877820688,0.00012500000000000003,0.00772021398240281,0.04174086484483142,0.0005208784166511013,0.0015012737473705468,0.0,5.1252613883308045e-06,0.0,0.05800409519653586,0.0252397037037037,0.000738108400366843,0.0018521218404583327,0.001032670986484493,0.010407083351839045,0.00028078741223548,0.0062117718184661426,1.0,0.0
958,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
959,4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,2.4971722820173566e-07,0.03759537500000001,2.9915275056739118e-05,0.00024056817813211776,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.0009063139874458729,1.8962962962962963e-05,2.0474363863220968e-07,3.4558541629543234e-07,0.0,3.965509583843562e-05,5.500602261841887e-09,4.9307940111790186e-06,0.999999999835293,0.0
960,4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,2.4971722820173566e-07,0.015625,7.09102816159742e-05,0.0001012276786779499,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.002148299822093921,2.3703703703703703e-06,4.853182545356081e-07,4.319817703692904e-08,0.0,3.965509583843562e-05,9.784466071852486e-09,4.9307940111790186e-06,0.999999999835293,0.0
961,2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,2.4971722820173566e-07,0.03759537500000001,2.9915275056739118e-05,0.00024056817813211776,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,1.8962962962962963e-05,2.0474363863220968e-07,3.4558541629543234e-07,0.0,3.965509583843562e-05,5.500602261841887e-09,4.9307940111790186e-06,0.999999999835293,0.0
962,4.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,2.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.637321676762236e-06,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
963,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
964,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
965,21.0,5.0,4.0,2.0,81.0,418.76,0.05,21.0,19.94,8794.04,0.14,488.56,13.0,0.0,6.0,0.0,21.0,15.0,51.0,30.0,9.0,0.00038764442423521123,0.00136078310873096,0.005917159763313609,7.681840129932838e-05,0.0010616797877820688,1.5625000000000004e-05,0.08208751475569213,0.004113303537825469,0.0005208784166511013,0.00012215920085085523,0.0,0.0011070564598794537,0.0,0.3108656976939344,0.008,0.001005905496600046,0.001166350779997084,0.001032670986484493,0.010407083351839045,0.001403426181525241,0.006414795304166985,1.0,1.0
966,152.0,22.0,6.0,16.0,463.0,3027.63,0.03,29.75,101.78,90061.35,1.01,5003.41,130.0,4.0,16.0,0.0,22.0,71.0,271.0,192.0,42.0,0.14701213850325967,0.11684078837627848,0.020193481731943273,0.04493876476010711,0.19828116675176766,3.3749999999999995e-06,0.23338886573768255,0.5470192840598871,0.19557636791328212,0.12215920085085523,0.0007513148009015778,0.020993070646602975,0.0,0.3574233829008761,0.8483816296296296,0.15092268592805844,0.30575185887155565,0.10509271342812723,0.3400329295915842,0.14719383010545534,0.33531889022622985,1.0,1.0
967,21.0,2.0,1.0,2.0,36.0,144.0,0.11,9.17,15.71,1320.0,0.05,73.33,15.0,1.0,3.0,0.0,10.0,6.0,25.0,11.0,3.0,0.00038764442423521123,7.681840129932838e-05,0.0,7.681840129932838e-05,9.320645599184144e-05,0.000166375,0.006834822338319951,0.0020116103075216375,2.3728061983012995e-05,0.00018765921842131835,1.1739293764087153e-05,0.0001383820574849317,0.0,0.03356718472021752,0.000512,0.00011848590198623245,5.7496773636152556e-05,3.688110666016046e-05,0.0020557201682645026,3.161990517915326e-05,0.0007585381088046566,1.0,0.0
968,60.0,11.0,5.0,11.0,155.0,795.04,0.05,18.38,43.27,14608.84,0.27,811.6,50.0,4.0,4.0,0.0,15.0,20.0,106.0,49.0,21.0,0.009042203886650259,0.014595496246872394,0.011646473184934723,0.014595496246872394,0.0074393259453579075,1.5625000000000004e-05,0.05503712562536741,0.042031605838720315,0.0037363155520931577,0.00695034142301179,0.0007513148009015778,0.0003280167288531715,0.0,0.11328924843073411,0.018962962962962963,0.009031590722562216,0.005082222330217665,0.01313534798742638,0.038108547100736634,0.0038729702948971847,0.02312226526112288,1.0,0.0
969,3.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0884184697748912e-06,0.0,0.0,0.0,2.4971722820173566e-07,0.03759537500000001,2.9915275056739118e-05,0.00024056817813211776,0.0,4.448218510727546e-07,0.0,0.0,0.0,0.0009063139874458729,1.8962962962962963e-05,2.0474363863220968e-07,3.4558541629543234e-07,0.0,3.965509583843562e-05,5.500602261841887e-09,4.9307940111790186e-06,0.999999999835293,0.0
970,2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
971,70.0,15.0,14.0,3.0,293.0,1662.02,0.02,41.3,40.24,68641.45,0.55,3813.41,52.0,0.0,11.0,0.0,21.0,30.0,175.0,118.0,29.0,0.014358709489012227,0.037026469426276284,0.25763125763125766,0.00028532549054036257,0.05025061181520005,1e-06,0.624409321963307,0.03380564397019274,0.03158205049939029,0.007818188854454735,0.0,0.006821722907868301,0.0,0.3108656976939344,0.064,0.04064066438127773,0.0709759872133396,0.034594478047230516,0.13617401290535439,0.08550383597720715,0.10104734605198198,1.0,1.0
972,15.0,2.0,1.0,2.0,25.0,95.18,0.15,6.67,14.28,634.56,0.03,35.25,10.0,0.0,1.0,0.0,8.0,6.0,15.0,10.0,3.0,0.0001412432275777109,7.681840129932838e-05,0.0,7.681840129932838e-05,3.121465352521696e-05,0.00042187499999999994,0.002630248156665672,0.0015107754518439937,5.1252613883308045e-06,5.560273138409433e-05,0.0,5.1252613883308045e-06,0.0,0.017186398576751367,0.000512,2.559295482902621e-05,4.3198177036929044e-05,3.688110666016046e-05,0.0009913773959608905,7.307319320743574e-06,0.0003313933744173356,1.0,0.0
973,57.0,8.0,1.0,8.0,124.0,645.97,0.04,27.06,23.87,17479.25,0.22,971.07,45.0,3.0,6.0,1.0,20.0,17.0,78.0,46.0,15.0,0.007752553586713525,0.005607743294850972,0.0,0.005607743294850972,0.0038089348840232486,8e-06,0.175631576619451,0.007056227170794058,0.002021251231960978,0.005066798897375596,0.00031696093163035313,0.0011070564598794537,0.0005787037037037037,0.26853747776174014,0.011645629629629629,0.003598574192599717,0.004204737760066525,0.004786032841206976,0.024389470144471445,0.0055444476694930835,0.015264307926288153,1.0,0.0
974,20.0,5.0,1.0,3.0,37.0,151.24,0.13,7.56,20.02,1142.67,0.05,63.48,17.0,0.0,1.0,0.0,8.0,9.0,20.0,17.0,9.0,0.00033485612845112904,0.00136078310873096,0.0,0.00028532549054036257,0.00010119141408082013,0.000274625,0.0038298750884415717,0.004163010598968694,2.3728061983012995e-05,0.00027317621929005544,0.0,5.1252613883308045e-06,0.0,0.017186398576751367,0.001728,6.0664781816951016e-05,0.0002122326437824324,0.001032670986484493,0.0021715130481127346,2.3694871166631215e-05,0.0008367308040497785,1.0,0.0
975,1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2785522083928866e-07,0.03759537500000001,2.9915275056739118e-05,7.855917685345892e-05,0.0,0.0,0.0,0.0,0.0,0.0009063139874458729,2.3703703703703703e-06,2.0474363863220968e-07,4.319817703692904e-08,0.0,2.5379261336598797e-05,2.613215304062253e-09,2.341167002483508e-06,0.9999997749296758,0.0
976,2.0,1.0,1.0,1.0,12.0,39.86,0.4,2.5,15.95,99.66,0.01,5.54,0.0,0.0,0.0,0.0,5.0,5.0,7.0,5.0,1.0,2.930357418624707e-07,0.0,0.0,0.0,3.452090962660794e-06,0.008000000000000002,0.00013849664378119962,0.0021052193800054895,1.898244958641039e-07,0.0,0.0,0.0,0.0,0.00419589809002719,0.0002962962962962963,2.601002520401775e-06,5.3997721296161305e-06,0.0,0.00022841335202938918,1.8024136449746836e-07,5.81201878190476e-05,1.0,0.0
977,66.0,6.0,1.0,6.0,153.0,791.0,0.06,15.83,49.98,12518.41,0.26,695.47,51.0,4.0,9.0,0.0,13.0,23.0,97.0,56.0,11.0,0.012035187229535858,0.0023594223256222287,0.0,0.0023594223256222287,0.007155051848248703,2.6999999999999996e-05,0.03516106068646161,0.06477449749781121,0.0033363553393074906,0.007375757920831496,0.0007513148009015778,0.0037363155520931564,0.0,0.07374710483031788,0.028840296296296294,0.006920888551902767,0.007586291058517331,0.001886610456077439,0.03713144553927758,0.002843878536774441,0.02288787048876381,1.0,0.0
978,28.0,4.0,1.0,1.0,59.0,270.51,0.09,11.42,23.68,3090.09,0.09,171.67,22.0,0.0,1.0,0.0,11.0,13.0,32.0,27.0,7.0,0.0009189182242318706,0.0006913656116939555,0.0,0.0,0.00041029339688675414,9.112499999999999e-05,0.013201325362290045,0.006889066727023464,0.00013838205748493174,0.0005920578837778364,0.0,5.1252613883308045e-06,0.0,0.04467792286260951,0.005207703703703704,0.00024848294632223136,0.0008502697186178744,0.00048512840299134145,0.0055215755445437754,0.00017328260094608304,0.0026768193876729536,1.0,0.0
