,21,22,23,24,25,26,27,28,29,30,31,"2,27,16,3","2,21,18,27,3","2,22,18,27,3","2,23,18,27,3","2,24,18,27,3","2,25,18,27,3","2,28,18,27,3","2,29,18,27,3","2,30,18,27,3","2,31,18,27,3","2,2,27,16,3,18,27,3",32
3299,6.9,0.33,0.21,1.0,0.053,39.0,148.0,0.9927,3.12,0.45,9.4,0.03805390941543522,-141.1,-147.67,-147.79,-147.0,-147.947,-147.0073,-144.88,-147.55,-138.6,-147.96194609058458,6.0
3300,6.9,0.4,0.43,6.2,0.065,42.0,178.0,0.99552,3.11,0.53,9.4,0.06620433767065337,-171.1,-177.6,-177.57,-171.8,-177.935,-177.00448,-174.89,-177.47,-168.6,-177.93379566232935,5.0
3301,6.8,0.24,0.33,3.2,0.049,68.0,161.0,0.99324,3.1,0.69,10.2,0.048988960152321945,-154.2,-160.76,-160.67,-157.8,-160.951,-160.00676,-157.9,-160.31,-150.8,-160.95101103984769,6.0
3302,6.0,0.14,0.37,1.2,0.032,63.0,148.0,0.99185,3.32,0.44,11.2,0.03805390941543522,-142.0,-147.86,-147.63,-146.8,-147.968,-147.00815,-144.68,-147.56,-136.8,-147.96194609058458,5.0
3303,5.8,0.26,0.29,1.0,0.042,35.0,101.0,0.99044,3.36,0.48,11.4,0.012092501079782977,-95.2,-100.74,-100.71,-100.0,-100.958,-100.00956,-97.64,-100.52,-89.6,-100.98790749892022,7.0
3304,5.0,0.27,0.32,4.5,0.032,58.0,178.0,0.98956,3.45,0.31,12.6,0.06620433767065337,-173.0,-177.73,-177.68,-173.5,-177.968,-177.01044,-174.55,-177.69,-165.4,-177.93379566232935,7.0
3305,7.7,0.28,0.29,4.3,0.051,25.0,142.0,0.9939,3.16,0.39,10.2,0.033610528501527945,-134.3,-141.72,-141.71,-137.7,-141.949,-141.0061,-138.84,-141.61,-131.8,-141.96638947149847,5.0
3306,6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,4.5548575301609043e-05,-9.3,-15.3,-15.92,-12.25,-15.933,-15.00666,-12.57,-15.48,-3.4000000000000004,-15.9999544514247,5.0
3307,6.9,0.26,0.27,4.2,0.031,20.0,80.0,0.99089,3.12,0.39,11.5,0.006007997954164609,-73.1,-79.74,-79.73,-75.8,-79.969,-79.00911,-76.88,-79.61,-68.5,-79.99399200204583,6.0
3308,6.1,0.22,0.25,12.1,0.035,54.0,135.0,0.99481,3.21,0.4,10.7,0.02888060243954413,-128.9,-134.78,-134.75,-122.9,-134.965,-134.00519,-131.79,-134.6,-124.3,-134.97111939756044,5.0
3309,7.6,0.33,0.35,6.3,0.036,12.0,126.0,0.9924,3.16,0.39,12.0,0.02348052535445009,-118.4,-125.67,-125.65,-119.7,-125.964,-125.0076,-122.84,-125.61,-114.0,-125.97651947464556,7.0
3310,6.0,0.27,0.19,1.7,0.02,24.0,110.0,0.9898,3.32,0.47,12.6,0.015622503926334146,-104.0,-109.73,-109.81,-108.3,-109.98,-109.0102,-106.68,-109.53,-97.4,-109.98437749607366,7.0
3311,5.9,0.22,0.29,4.2,0.037,69.0,144.0,0.99214,3.13,0.74,10.8,0.03505089654152955,-138.1,-143.78,-143.71,-139.8,-143.963,-143.00786,-140.87,-143.26,-133.2,-143.96494910345848,7.0
3312,5.4,0.31,0.47,3.0,0.053,46.0,144.0,0.9931,3.29,0.76,10.0,0.03505089654152955,-138.6,-143.69,-143.53,-141.0,-143.947,-143.0069,-140.71,-143.24,-134.0,-143.96494910345848,5.0
3313,4.8,0.65,0.12,1.1,0.013,4.0,10.0,0.99246,3.32,0.36,13.5,9.203629648572549e-06,-5.2,-9.35,-9.88,-8.9,-9.987,-9.00754,-6.68,-9.64,3.5,-9.999990796370351,4.0
3314,5.0,0.55,0.14,8.3,0.032,35.0,164.0,0.9918,3.53,0.51,12.5,0.05177896300075141,-159.0,-163.45,-163.86,-155.7,-163.968,-163.0082,-160.47,-163.49,-151.5,-163.94822103699926,8.0
3315,8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.99652,3.29,0.48,9.8,0.0029328469371588373,-55.0,-62.17,-62.73,-61.0,-62.92,-62.00348,-59.71,-62.52,-53.2,-62.997067153062844,4.0
3316,6.3,0.2,0.26,1.6,0.027,36.0,141.0,0.99268,3.53,0.56,10.8,0.03290538255497079,-134.7,-140.8,-140.74,-139.4,-140.973,-140.00732,-137.47,-140.44,-130.2,-140.96709461744504,6.0
3317,6.4,0.31,0.28,2.5,0.039,34.0,137.0,0.98946,3.22,0.38,12.7,0.03018340908640546,-130.6,-136.69,-136.72,-134.5,-136.961,-136.01054,-133.78,-136.62,-124.3,-136.96981659091358,6.0
3318,6.9,0.39,0.22,4.3,0.03,10.0,102.0,0.993,3.0,0.87,11.6,0.012455328352166182,-95.1,-101.61,-101.78,-97.7,-101.97,-101.007,-99.0,-101.13,-90.4,-101.98754467164784,4.0
3319,5.8,0.17,0.3,1.4,0.037,55.0,130.0,0.9909,3.29,0.38,11.3,0.025788758104476787,-124.2,-129.83,-129.7,-128.6,-129.963,-129.0091,-126.71,-129.62,-118.7,-129.97421124189552,6.0
3320,6.2,0.53,0.02,0.9,0.035,6.0,81.0,0.99234,3.24,0.35,9.5,0.006236222142937439,-74.8,-80.47,-80.98,-80.1,-80.965,-80.00766,-77.76,-80.65,-71.5,-80.99376377785707,4.0
3321,6.9,0.25,0.3,4.1,0.054,23.0,116.0,0.994,2.99,0.38,9.4,0.018321327448895672,-109.1,-115.75,-115.7,-111.9,-115.946,-115.006,-113.01,-115.62,-106.6,-115.9816786725511,6.0
3322,6.8,0.11,0.27,8.6,0.044,45.0,104.0,0.99454,3.2,0.37,9.9,0.013202606730877321,-97.2,-103.89,-103.73,-95.4,-103.956,-103.00546,-100.8,-103.63,-94.1,-103.98679739326913,6.0
3323,5.6,0.33,0.28,1.2,0.031,33.0,97.0,0.99126,3.49,0.58,10.9,0.010711627931438218,-91.4,-96.67,-96.72,-95.8,-96.969,-96.00874,-93.51,-96.42,-86.1,-96.98928837206856,6.0
3324,5.5,0.335,0.3,2.5,0.071,27.0,128.0,0.9924,3.14,0.51,9.6,0.024616610128519296,-122.5,-127.665,-127.7,-125.5,-127.929,-127.0076,-124.86,-127.49,-118.4,-127.97538338987148,6.0
3325,6.6,0.4,0.3,5.3,0.038,20.0,125.0,0.99204,3.36,0.73,12.6,0.022925830578270624,-118.4,-124.6,-124.7,-119.7,-124.962,-124.00796,-121.64,-124.27,-112.4,-124.97707416942173,6.0
3326,7.6,0.2,0.34,1.8,0.041,42.0,148.0,0.99335,3.35,0.66,11.1,0.03805390941543522,-140.4,-147.8,-147.66,-146.2,-147.959,-147.00665,-144.65,-147.34,-136.9,-147.96194609058458,6.0
3327,5.8,0.27,0.2,14.95,0.044,22.0,179.0,0.9962,3.37,0.37,10.2,0.06732646438904381,-173.2,-178.73,-178.8,-164.05,-178.956,-178.0038,-175.63,-178.63,-168.8,-178.93267353561095,5.0
3328,6.6,0.38,0.29,2.9,0.035,15.0,101.0,0.98916,3.04,0.37,12.5,0.012092501079782977,-94.4,-100.62,-100.71,-98.1,-100.965,-100.01084,-97.96,-100.63,-88.5,-100.98790749892022,6.0
3329,7.1,0.39,0.35,12.5,0.044,26.0,72.0,0.9941,3.17,0.29,11.6,0.004379143335543769,-64.9,-71.61,-71.65,-59.5,-71.956,-71.0059,-68.83,-71.71,-60.4,-71.99562085666446,5.0
3330,10.2,0.44,0.88,6.2,0.049,20.0,124.0,0.9968,2.99,0.51,9.9,0.022379940294739664,-113.8,-123.56,-123.12,-117.8,-123.951,-123.0032,-121.01,-123.49,-114.1,-123.97762005970526,4.0
3331,7.0,0.24,0.24,1.8,0.047,29.0,91.0,0.99251,3.3,0.43,9.9,0.008843878078954558,-84.0,-90.76,-90.76,-89.2,-90.953,-90.00749,-87.7,-90.57,-81.1,-90.99115612192105,6.0
3332,8.9,0.12,0.45,1.8,0.075,10.0,21.0,0.99552,3.41,0.76,11.9,0.00010618218134099325,-12.1,-20.88,-20.55,-19.2,-20.925,-20.00448,-17.59,-20.24,-9.1,-20.99989381781866,7.0
3333,6.8,0.23,0.31,2.8,0.047,40.0,122.0,0.99126,3.06,0.64,10.9,0.021314291461858516,-115.2,-121.77,-121.69,-119.2,-121.953,-121.00874,-118.94,-121.36,-111.1,-121.97868570853814,7.0
3334,7.6,0.63,0.03,2.0,0.08,27.0,43.0,0.99578,3.44,0.64,10.9,0.0009308227021236812,-35.4,-42.37,-42.97,-41.0,-42.92,-42.00422,-39.56,-42.36,-32.1,-42.999069177297876,6.0
3335,7.1,0.16,0.36,1.2,0.043,21.0,90.0,0.9925,3.16,0.42,11.0,0.00855543116046594,-82.9,-89.84,-89.64,-88.8,-89.957,-89.0075,-86.84,-89.58,-79.0,-89.99144456883954,7.0
3336,7.3,0.835,0.03,2.1,0.092,10.0,19.0,0.9966,3.39,0.47,9.6,7.798432621870848e-05,-11.7,-18.165,-18.97,-16.9,-18.908,-18.0034,-15.61,-18.53,-9.4,-18.999922015673782,5.0
3337,5.1,0.165,0.22,5.7,0.047,42.0,146.0,0.9934,3.18,0.55,9.9,0.03653183568365547,-140.9,-145.835,-145.78,-140.3,-145.953,-145.0066,-142.82,-145.45,-136.1,-145.96346816431634,6.0
3338,6.7,0.29,0.45,14.3,0.054,30.0,181.0,0.99869,3.14,0.57,9.1,0.06960861236218387,-174.3,-180.71,-180.55,-166.7,-180.946,-180.00131,-177.86,-180.43,-171.9,-180.93039138763783,5.0
3339,9.4,0.17,0.55,1.6,0.049,14.0,94.0,0.9949,3.02,0.61,10.3,0.00974795860207384,-84.6,-93.83,-93.45,-92.4,-93.951,-93.0051,-90.98,-93.39,-83.7,-93.99025204139792,6.0
3340,7.4,0.53,0.12,1.9,0.165,4.0,12.0,0.99702,3.26,0.86,9.2,1.7749857179389916e-05,-4.6,-11.47,-11.88,-10.1,-11.835,-11.00298,-8.74,-11.14,-2.8000000000000007,-11.999982250142821,5.0
3341,7.2,0.3,0.3,8.7,0.022,14.0,111.0,0.99576,3.11,0.61,10.6,0.016052527086610757,-103.8,-110.7,-110.7,-102.3,-110.978,-110.00424,-107.89,-110.39,-100.4,-110.98394747291339,5.0
3342,7.2,0.34,0.44,4.2,0.047,51.0,144.0,0.991,3.01,0.76,12.3,0.03505089654152955,-136.8,-143.66,-143.56,-139.8,-143.953,-143.009,-140.99,-143.24,-131.7,-143.96494910345848,6.0
3343,7.5,0.5,0.36,6.1,0.071,17.0,102.0,0.9978,3.35,0.8,10.5,0.012455328352166182,-94.5,-101.5,-101.64,-95.9,-101.929,-101.0022,-98.65,-101.2,-91.5,-101.98754467164784,5.0
3344,6.6,0.16,0.21,6.7,0.055,43.0,157.0,0.99384,3.15,0.52,10.8,0.045427390264794996,-150.4,-156.84,-156.79,-150.3,-156.945,-156.00616,-153.85,-156.48,-146.2,-156.9545726097352,6.0
3345,6.5,0.29,0.42,10.6,0.042,66.0,202.0,0.99674,3.24,0.53,9.5,0.09675775849544321,-195.5,-201.71,-201.58,-191.4,-201.958,-201.00326,-198.76,-201.47,-192.5,-201.90324224150456,6.0
3346,12.0,0.38,0.56,2.1,0.093,6.0,24.0,0.99925,3.14,0.71,10.9,0.00015974871461450925,-12.0,-23.62,-23.44,-21.9,-23.907,-23.00075,-20.86,-23.29,-13.1,-23.999840251285384,6.0
3347,7.3,0.38,0.23,6.5,0.05,18.0,102.0,0.99304,3.1,0.55,11.2,0.012455328352166182,-94.7,-101.62,-101.77,-95.5,-101.95,-101.00696,-98.9,-101.45,-90.8,-101.98754467164784,4.0
3348,7.1,0.53,0.24,0.8,0.029,29.0,86.0,0.993,3.16,0.32,9.1,0.007464331474168839,-78.9,-85.47,-85.76,-85.2,-85.971,-85.007,-82.84,-85.68,-76.9,-85.99253566852583,4.0
3349,6.4,0.3,0.38,7.8,0.046,35.0,192.0,0.9955,3.1,0.37,9.0,0.08308708145672421,-185.6,-191.7,-191.62,-184.2,-191.954,-191.0045,-188.9,-191.63,-183.0,-191.9169129185433,5.0
3350,6.8,0.36,0.24,4.6,0.039,24.0,124.0,0.9909,3.27,0.34,12.6,0.022379940294739664,-117.2,-123.64,-123.76,-119.4,-123.961,-123.0091,-120.73,-123.66,-111.4,-123.97762005970526,7.0
3351,7.6,0.16,0.44,1.4,0.043,25.0,109.0,0.9932,3.11,0.75,10.3,0.015200228719588224,-101.4,-108.84,-108.56,-107.6,-108.957,-108.0068,-105.89,-108.25,-98.7,-108.98479977128041,6.0
3352,7.2,0.29,0.4,7.6,0.024,56.0,177.0,0.9928,3.04,0.32,11.5,0.0650947485497944,-169.8,-176.71,-176.6,-169.4,-176.976,-176.0072,-173.96,-176.68,-165.5,-176.9349052514502,6.0
3353,6.1,0.28,0.24,19.95,0.074,32.0,174.0,0.99922,3.19,0.44,9.3,0.06184050241299447,-167.9,-173.72,-173.76,-154.05,-173.926,-173.00078,-170.81,-173.56,-164.7,-173.938159497587,6.0
3354,7.0,0.23,0.42,18.05,0.05,35.0,144.0,0.9999,3.22,0.42,8.8,0.03505089654152955,-137.0,-143.77,-143.58,-125.95,-143.95,-143.0001,-140.78,-143.58,-135.2,-143.96494910345848,5.0
3355,6.0,0.25,0.28,2.2,0.026,54.0,126.0,0.9898,3.43,0.65,12.9,0.02348052535445009,-120.0,-125.75,-125.72,-123.8,-125.974,-125.0102,-122.57,-125.35,-113.1,-125.97651947464556,8.0
3356,5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,11.2,0.040415379997676554,-145.3,-150.85,-150.72,-147.3,-150.955,-150.0087,-147.78,-150.73,-139.8,-150.95958462000232,6.0
3357,6.1,0.36,0.58,15.0,0.044,42.0,115.0,0.9978,3.15,0.51,9.0,0.017851507981847814,-108.9,-114.64,-114.42,-100.0,-114.956,-114.0022,-111.85,-114.49,-106.0,-114.98214849201815,5.0
3358,6.8,0.14,0.35,1.5,0.047,40.0,117.0,0.99111,3.07,0.72,11.1,0.018799317485121345,-110.2,-116.86,-116.65,-115.5,-116.953,-116.00889,-113.93,-116.28,-105.9,-116.98120068251488,6.0
3359,8.1,0.2,0.3,1.3,0.036,7.0,49.0,0.99242,2.99,0.73,10.3,0.0013785839802561482,-40.9,-48.8,-48.7,-47.7,-48.964,-48.00758,-46.01,-48.27,-38.7,-48.998621416019745,5.0
3360,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,0.08571077330868514,-186.8,-193.77,-193.62,-179.7,-193.942,-193.0021,-190.91,-193.56,-185.0,-193.91428922669132,6.0
3361,6.6,0.2,0.14,4.4,0.184,35.0,168.0,0.99396,2.93,0.45,9.4,0.05566101642068401,-161.4,-167.8,-167.86,-163.6,-167.816,-167.00604,-165.07,-167.55,-158.6,-167.9443389835793,6.0
3362,8.7,0.45,0.4,1.5,0.067,17.0,100.0,0.9957,3.27,0.57,10.1,0.011736787837459767,-91.3,-99.55,-99.6,-98.5,-99.933,-99.0043,-96.73,-99.43,-89.9,-99.98826321216254,6.0
3363,7.0,0.36,0.35,2.5,0.048,67.0,161.0,0.99146,3.05,0.56,11.1,0.048988960152321945,-154.0,-160.64,-160.65,-158.5,-160.952,-160.00854,-157.95,-160.44,-149.9,-160.95101103984769,6.0
3364,8.4,0.24,0.49,7.4,0.039,46.0,108.0,0.9934,3.03,0.33,11.9,0.0147856310304318,-99.6,-107.76,-107.51,-100.6,-107.961,-107.0066,-104.97,-107.67,-96.1,-107.98521436896957,7.0
3365,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,0.08308708145672421,-184.8,-191.77,-191.61,-177.8,-191.942,-191.0021,-189.02,-191.52,-183.0,-191.9169129185433,7.0
3366,8.0,0.22,0.32,10.4,0.043,63.0,201.0,0.997,3.11,0.53,9.5,0.09532782671406097,-193.0,-200.78,-200.68,-190.6,-200.957,-200.003,-197.89,-200.47,-191.5,-200.90467217328595,6.0
3367,7.2,0.27,0.37,5.4,0.026,27.0,114.0,0.99174,3.13,0.84,12.7,0.01738978864803658,-106.8,-113.73,-113.63,-108.6,-113.974,-113.00826,-110.87,-113.16,-101.3,-113.98261021135197,5.0
3368,7.4,0.19,0.3,12.8,0.053,48.5,229.0,0.9986,3.14,0.49,9.1,0.1409748714614509,-221.6,-228.81,-228.7,-216.2,-228.947,-228.0014,-225.86,-228.51,-219.9,-228.85902512853855,7.0
3369,9.7,0.55,0.17,2.9,0.087,20.0,53.0,1.0004,3.14,0.61,9.4,0.001745179575492913,-43.3,-52.45,-52.83,-50.1,-52.913,-51.9996,-49.86,-52.39,-43.6,-52.998254820424506,5.0
3370,6.7,0.35,0.48,8.8,0.056,35.0,167.0,0.99628,3.04,0.47,9.4,0.05467292929837444,-160.3,-166.65,-166.52,-158.2,-166.944,-166.00372,-163.96,-166.53,-157.6,-166.94532707070164,5.0
3371,6.8,0.3,0.35,2.8,0.038,10.0,164.0,0.9912,3.09,0.53,12.0,0.05177896300075141,-157.2,-163.7,-163.65,-161.2,-163.962,-163.0088,-160.91,-163.47,-152.0,-163.94822103699926,6.0
3372,6.9,0.26,0.33,12.6,0.051,59.0,173.0,0.998,3.39,0.38,9.9,0.06078035932284952,-166.1,-172.74,-172.67,-160.4,-172.949,-172.002,-169.61,-172.62,-163.1,-172.93921964067715,5.0
3373,7.2,0.34,0.21,2.5,0.075,41.0,68.0,0.99586,3.37,0.54,10.1,0.003688683282724327,-60.8,-67.66,-67.79,-65.5,-67.925,-67.00414,-64.63,-67.46,-57.9,-67.99631131671728,6.0
3374,6.3,0.41,0.3,3.2,0.03,49.0,164.0,0.9927,3.53,0.79,11.7,0.05177896300075141,-157.7,-163.59,-163.7,-160.8,-163.97,-163.0073,-160.47,-163.21,-152.3,-163.94822103699926,7.0
3375,6.8,0.14,0.18,1.4,0.047,30.0,90.0,0.99164,3.27,0.54,11.2,0.00855543116046594,-83.2,-89.86,-89.82,-88.6,-89.953,-89.00836,-86.73,-89.46,-78.8,-89.99144456883954,6.0
3376,6.2,0.37,0.24,6.1,0.032,19.0,86.0,0.98934,3.04,0.26,13.4,0.007464331474168839,-79.8,-85.63,-85.76,-79.9,-85.968,-85.01066,-82.96,-85.74,-72.6,-85.99253566852583,8.0
3377,6.9,0.21,0.49,1.4,0.041,15.0,164.0,0.9927,3.25,0.63,11.0,0.05177896300075141,-157.1,-163.79,-163.51,-162.6,-163.959,-163.0073,-160.75,-163.37,-153.0,-163.94822103699926,5.0
3378,7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,0.09391205255685753,-192.7,-199.75,-199.64,-186.9,-199.95,-199.0014,-196.96,-199.54,-191.1,-199.90608794744315,7.0
3379,7.8,0.21,0.34,11.9,0.039,55.0,140.0,0.9959,3.02,0.31,10.3,0.032210168076121155,-132.2,-139.79,-139.66,-128.1,-139.961,-139.0041,-136.98,-139.69,-129.7,-139.96778983192388,6.0
3380,7.3,0.24,0.29,1.2,0.037,37.0,97.0,0.9926,3.19,0.7,10.1,0.010711627931438218,-89.7,-96.76,-96.71,-95.8,-96.963,-96.0074,-93.81,-96.3,-86.9,-96.98928837206856,6.0
3381,9.6,0.21,0.28,1.2,0.038,12.0,53.0,0.9926,2.8,0.46,10.6,0.001745179575492913,-43.4,-52.79,-52.72,-51.8,-52.962,-52.0074,-50.2,-52.54,-42.4,-52.998254820424506,5.0
3382,5.9,0.25,0.25,11.3,0.052,30.0,165.0,0.997,3.24,0.44,9.5,0.05273197302434933,-159.1,-164.75,-164.75,-153.7,-164.948,-164.003,-161.76,-164.56,-155.5,-164.94726802697565,6.0
3383,6.8,0.27,0.29,4.6,0.046,6.0,88.0,0.99458,3.34,0.48,10.6,0.007997484591668292,-81.2,-87.73,-87.71,-83.4,-87.954,-87.00542,-84.66,-87.52,-77.4,-87.99200251540833,4.0
3384,8.5,0.46,0.31,2.25,0.078,32.0,58.0,0.998,3.33,0.54,9.8,0.002287947198964535,-49.5,-57.54,-57.69,-55.75,-57.922,-57.002,-54.67,-57.46,-48.2,-57.997712052801035,5.0
3385,6.2,0.16,0.32,1.1,0.036,74.0,184.0,0.99096,3.22,0.41,11.0,0.0731276272019097,-177.8,-183.84,-183.68,-182.9,-183.964,-183.00904,-180.78,-183.59,-173.0,-183.9268723727981,6.0
3386,6.5,0.27,0.19,6.6,0.045,98.0,175.0,0.99364,3.16,0.34,10.1,0.06291290135690614,-168.5,-174.73,-174.81,-168.4,-174.955,-174.00636,-171.84,-174.66,-164.9,-174.9370870986431,6.0
3387,6.2,0.19,0.29,4.3,0.045,33.0,126.0,0.99658,3.18,0.42,9.3,0.02348052535445009,-119.8,-125.81,-125.71,-121.7,-125.955,-125.00342,-122.82,-125.58,-116.7,-125.97651947464556,6.0
3388,8.0,0.19,0.3,2.0,0.053,48.0,140.0,0.994,3.18,0.49,9.6,0.032210168076121155,-132.0,-139.81,-139.7,-138.0,-139.947,-139.006,-136.82,-139.51,-130.4,-139.96778983192388,6.0
3389,9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,0.0019505942586443446,-45.7,-54.64,-54.61,-53.5,-54.92,-54.00348,-51.53,-54.27,-44.1,-54.998049405741355,6.0
3390,6.5,0.24,0.28,1.1,0.034,26.0,83.0,0.98928,3.25,0.33,12.3,0.006709856890132985,-76.5,-82.76,-82.72,-81.9,-82.966,-82.01072,-79.75,-82.67,-70.7,-82.99329014310986,6.0
3391,6.7,0.22,0.22,1.2,0.038,5.0,124.0,0.99098,3.1,0.37,11.2,0.022379940294739664,-117.3,-123.78,-123.78,-122.8,-123.962,-123.00902,-120.9,-123.63,-112.8,-123.97762005970526,4.0
3392,6.3,0.25,0.44,1.7,0.024,36.0,116.0,0.98935,3.18,0.4,12.5,0.018321327448895672,-109.7,-115.75,-115.56,-114.3,-115.976,-115.01065,-112.82,-115.6,-103.5,-115.9816786725511,6.0
3393,7.2,0.23,0.19,13.7,0.052,47.0,197.0,0.99865,3.12,0.53,9.0,0.08974897147090811,-189.8,-196.77,-196.81,-183.3,-196.948,-196.00135,-193.88,-196.47,-188.0,-196.9102510285291,5.0
3394,8.8,0.42,0.21,2.5,0.092,33.0,88.0,0.99823,3.19,0.52,9.2,0.007997484591668292,-79.2,-87.58,-87.79,-85.5,-87.908,-87.00177,-84.81,-87.48,-78.8,-87.99200251540833,5.0
3395,6.9,0.3,0.21,7.2,0.045,54.0,190.0,0.99595,3.22,0.48,9.4,0.0805174844075957,-183.1,-189.7,-189.79,-182.8,-189.955,-189.00405,-186.78,-189.52,-180.6,-189.9194825155924,5.0
3396,6.9,0.54,0.26,12.7,0.049,59.0,195.0,0.99596,3.26,0.54,10.5,0.08704308087558073,-188.1,-194.46,-194.74,-182.3,-194.951,-194.00404,-191.74,-194.46,-184.5,-194.9129569191244,6.0
3397,7.1,0.365,0.14,1.2,0.055,24.0,84.0,0.9941,3.15,0.43,8.9,0.006955408320438077,-76.9,-83.635,-83.86,-82.8,-83.945,-83.0059,-80.85,-83.57,-75.1,-83.99304459167956,5.0
3398,7.3,0.31,0.69,10.2,0.041,58.0,160.0,0.9977,3.06,0.45,8.6,0.04808173349049626,-152.7,-159.69,-159.31,-149.8,-159.959,-159.0023,-156.94,-159.55,-151.4,-159.9519182665095,5.0
3399,6.6,0.8,0.03,7.8,0.079,6.0,12.0,0.9963,3.52,0.5,12.2,1.7749857179389916e-05,-5.4,-11.2,-11.97,-4.2,-11.921,-11.0037,-8.48,-11.5,0.1999999999999993,-11.999982250142821,5.0
3400,5.7,0.2,0.24,13.8,0.047,44.0,112.0,0.99837,2.97,0.66,8.8,0.01649036863635924,-106.3,-111.8,-111.76,-98.2,-111.953,-111.00163,-109.03,-111.34,-103.2,-111.98350963136365,6.0
3401,5.7,0.255,0.65,1.2,0.079,17.0,137.0,0.99307,3.2,0.42,9.4,0.03018340908640546,-131.3,-136.745,-136.35,-135.8,-136.921,-136.00693,-133.8,-136.58,-127.6,-136.96981659091358,5.0
3402,4.7,0.785,0.0,3.4,0.036,23.0,134.0,0.98981,3.53,0.92,13.8,0.028243497612174637,-129.3,-133.215,-134.0,-130.6,-133.964,-133.01019,-130.47,-133.08,-120.2,-133.97175650238782,6.0
3403,6.9,0.12,0.36,2.2,0.037,18.0,111.0,0.9919,3.41,0.82,11.9,0.016052527086610757,-104.1,-110.88,-110.64,-108.8,-110.963,-110.0081,-107.59,-110.18,-99.1,-110.98394747291339,8.0
3404,10.4,0.52,0.45,2.0,0.08,6.0,13.0,0.99774,3.22,0.76,11.4,2.3255599915589563e-05,-2.5999999999999996,-12.48,-12.55,-11.0,-12.92,-12.00226,-9.78,-12.24,-1.5999999999999996,-12.999976744400085,6.0
3405,6.3,0.23,0.31,1.5,0.022,11.0,82.0,0.9892,3.3,0.4,12.9,0.006470151642946502,-75.7,-81.77,-81.69,-80.5,-81.978,-81.0108,-78.7,-81.6,-69.1,-81.99352984835706,7.0
3406,7.3,0.22,0.37,15.5,0.048,70.0,203.0,0.99899,3.25,0.77,9.4,0.09820191833694544,-195.7,-202.78,-202.63,-187.5,-202.952,-202.00101,-199.75,-202.23,-193.6,-202.90179808166306,5.0
3407,6.2,0.34,0.28,7.5,0.034,40.0,197.0,0.99485,3.14,0.6,9.7,0.08974897147090811,-190.8,-196.66,-196.72,-189.5,-196.966,-196.00515,-193.86,-196.4,-187.3,-196.9102510285291,5.0
3408,6.5,0.18,0.29,1.7,0.035,39.0,144.0,0.9927,3.49,0.5,10.5,0.03505089654152955,-137.5,-143.82,-143.71,-142.3,-143.965,-143.0073,-140.51,-143.5,-133.5,-143.96494910345848,6.0
3409,6.8,0.73,0.2,6.6,0.054,25.0,65.0,0.99324,3.12,0.28,11.1,0.0032213760309121745,-58.2,-64.27,-64.8,-58.4,-64.946,-64.00676,-61.88,-64.72,-53.9,-64.99677862396909,4.0
3410,9.9,0.49,0.58,3.5,0.094,9.0,43.0,1.0004,3.29,0.58,9.0,0.0009308227021236812,-33.1,-42.51,-42.42,-39.5,-42.906,-41.9996,-39.71,-42.42,-34.0,-42.999069177297876,5.0
3411,7.6,0.3,0.4,2.2,0.054,29.0,175.0,0.99445,3.19,0.53,9.8,0.06291290135690614,-167.4,-174.7,-174.6,-172.8,-174.946,-174.00555,-171.81,-174.47,-165.2,-174.9370870986431,5.0
3412,7.2,0.24,0.34,1.1,0.045,3.0,64.0,0.9913,3.23,0.51,11.4,0.003074857533917488,-56.8,-63.76,-63.66,-62.9,-63.955,-63.0087,-60.77,-63.49,-52.6,-63.99692514246608,5.0
3413,6.4,0.22,0.31,13.9,0.04,57.0,135.0,0.99672,3.21,0.38,10.7,0.02888060243954413,-128.6,-134.78,-134.69,-121.1,-134.96,-134.00328,-131.79,-134.62,-124.3,-134.97111939756044,5.0
3414,9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.15,0.5,10.5,9.137889436797031e-05,-10.6,-19.6,-19.53,-17.5,-19.913,-19.00228,-16.85,-19.5,-9.5,-19.999908621105632,5.0
3415,6.5,0.35,0.28,12.4,0.051,86.0,213.0,0.9962,3.16,0.51,9.9,0.11344155596562838,-206.5,-212.65,-212.72,-200.6,-212.949,-212.0038,-209.84,-212.49,-203.1,-212.88655844403436,6.0
3416,7.8,0.58,0.02,2.0,0.073,9.0,18.0,0.9968,3.36,0.57,9.5,6.59280409520197e-05,-10.2,-17.42,-17.98,-16.0,-17.927,-17.0032,-14.64,-17.43,-8.5,-17.999934071959046,7.0
3417,7.7,0.43,0.28,4.5,0.046,33.0,102.0,0.9918,3.16,0.56,12.2,0.012455328352166182,-94.3,-101.57,-101.72,-97.5,-101.954,-101.0082,-98.84,-101.44,-89.8,-101.98754467164784,7.0
