lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,target
14.0,14.0,261.0,81.0,44.0,0.2,0.2,102119.0,117424.0,3.2,1829.0,1759162.0,98.0
4.0,2.0,1812.0,124.0,76.0,1.8,2.2,61200.0,9751.0,4.2,931.0,1639242.0,93.0
18.0,11.0,4068.0,280.0,140.0,3.0,4.6,320517.0,55276.0,1.0,489.0,1014958.0,81.0
18.0,16.0,2304.0,506.0,238.0,1.0,1.0,576576.0,492864.0,1.6,621.0,1044544.0,89.0
26.0,15.0,1558.0,153.0,121.0,0.6,2.2,60536.0,78144.0,2.4,1384.0,1542154.0,94.0
3.0,1.0,2573.0,275.0,175.0,0.2,0.2,271616.0,121425.0,1.5,178.0,1052728.0,90.0
0.0,0.0,334.0,70.0,32.0,0.2,0.2,384724.0,185229.0,2.8,991.0,1759528.0,96.0
41.0,1.0,4425.0,523.0,387.0,11.8,19.8,436938.0,105307.0,2.5,1401.0,1106198.0,59.0
64.0,91.0,2057.0,144.0,114.0,1.0,0.8,104539.0,55435.0,2.2,331.0,1014939.0,91.0
18.0,12.0,3820.0,270.0,155.0,5.8,7.8,201297.0,79120.0,5.2,1509.0,1615386.0,80.0
80.0,67.0,3131.0,244.0,136.0,6.01,7.41,182851.0,27898.0,2.2,166.0,1038256.0,67.0
2.0,0.0,1510.0,178.0,138.0,0.4,0.6,17912.0,30669.0,2.7,203.0,1003520.0,95.0
12.0,5.0,1176.0,88.0,72.0,1.4,1.8,33693.0,24259.0,262.0,94.0,6.0,0.0
1.0,1.0,241.0,18.0,24.0,0.2,0.2,7016.0,10288.0,1.4,7398.0,1865531.0,97.0
3.0,1.0,1496.0,131.0,59.0,2.0,2.0,161751.0,78418.0,2.0,8279.0,1864566.0,87.0
5.0,2.0,3841.0,194.0,189.0,0.8,1.99,12984.0,96970.0,2.0,436.0,1064942.0,87.0
1.0,0.0,3548.0,436.0,166.0,0.4,0.2,499823.0,82427.0,4.6,327.0,976682.0,90.0
1.0,0.0,1826.0,135.0,103.0,0.2,0.2,29634.0,44745.0,2.8,155.0,1718645.0,91.0
10.0,1.0,3917.0,490.0,883.0,8.38,3.59,286623.0,132176.0,2.0,245.0,1802988.0,65.0
2.0,0.0,461.0,44.0,64.0,1.2,0.8,24720.0,20705.0,2.0,534.0,1742819.0,89.0
2.0,1.0,764.0,132.0,78.0,0.6,2.4,301591.0,53269.0,3.8,2603.0,1727674.0,94.0
4.0,0.0,2989.0,191.0,144.0,0.8,0.6,72422.0,64404.0,1.0,231.0,1751608.0,90.0
95.0,120.0,3749.0,281.0,194.0,1.4,1.2,90976.0,15722.0,6.4,1428.0,1307952.0,86.0
6.0,4.0,2006.0,154.0,132.0,0.4,1.0,179464.0,33351.0,1.0,180.0,1022267.0,93.0
2.0,2.0,261.0,20.0,25.0,0.6,0.6,8969.0,5009.0,1.0,7391.0,1865933.0,98.0
12.0,5.0,5935.0,356.0,199.0,1.4,0.8,173332.0,74812.0,5.2,315.0,1296418.0,78.0
14.0,12.0,4939.0,475.0,300.0,1.0,1.2,530441.0,632132.0,2.2,211.0,1042893.0,85.0
0.0,0.0,166.0,12.0,20.0,0.2,0.2,444.0,13044.0,1.4,7425.0,1869323.0,98.0
7.0,1.0,2319.0,207.0,94.0,0.6,1.2,1132227.0,33317.0,2.8,98.0,984424.0,76.0
26.0,18.0,10331.0,4449.0,4590.0,1.2,1.6,36289.0,36990.0,3.4,168.0,974222.0,75.0
3.0,0.0,339.0,40.0,57.0,0.6,0.8,26052.0,80777.0,1.4,462.0,1755136.0,85.0
48.0,2.0,1184.0,163.0,116.0,0.2,0.2,1336878.0,51629.0,3.5,160.0,1023751.0,88.0
5.0,3.0,3590.0,263.0,203.0,1.0,3.81,596993.0,101007.0,1.0,239.0,992026.0,86.0
2.0,1.0,209.0,22.0,15.0,0.2,0.2,91604.0,9887.0,1.2,8359.0,1866029.0,98.0
19.0,3.0,3238.0,298.0,264.0,4.0,1.6,135898.0,24557.0,3.0,242.0,1065974.0,83.0
1.0,0.0,3654.0,104.0,138.0,0.2,0.2,39922.0,137992.0,2.4,3124.0,1647952.0,95.0
5.0,1.0,2037.0,84.0,83.0,2.0,2.4,53959.0,44009.0,1.8,1142.0,1124263.0,90.0
1.0,0.0,3689.0,333.0,174.0,0.4,0.6,146163.0,96026.0,1.5,183.0,1129250.0,85.0
38.0,18.0,3091.0,381.0,188.0,4.79,6.59,206975.0,64456.0,2.6,165.0,1109397.0,81.0
1.0,1.0,2173.0,184.0,149.0,0.4,0.4,767207.0,294541.0,1.6,345.0,1018735.0,86.0
22.0,32.0,3778.0,153.0,149.0,0.4,0.6,14108.0,50224.0,1.0,287.0,1011205.0,91.0
13.0,11.0,709.0,126.0,58.0,0.2,0.2,356875.0,135170.0,3.8,1392.0,1756062.0,95.0
2.0,1.0,3723.0,213.0,194.0,0.4,0.6,126658.0,118240.0,1.3,159.0,1123099.0,86.0
1.0,0.0,907.0,106.0,76.0,0.2,0.2,24733.0,69413.0,1.3,511.0,1061837.0,97.0
2.0,1.0,1574.0,123.0,92.0,0.8,1.2,230531.0,77766.0,2.2,327.0,1533171.0,93.0
19.0,8.0,4413.0,146.0,107.0,2.8,9.8,309773.0,120556.0,4.6,949.0,1539846.0,76.0
7.0,1.0,2808.0,386.0,377.0,6.41,3.61,197062.0,151607.0,1.0,148.0,968997.0,78.0
3.0,1.0,477.0,35.0,30.0,2.2,2.2,77144.0,25437.0,1.2,8588.0,1833952.0,89.0
22.0,33.0,210.0,14.0,17.0,0.2,0.2,7026.0,7795.0,1.0,7537.0,1868896.0,97.0
0.0,0.0,2128.0,206.0,137.0,0.4,0.4,164827.0,42642.0,1.3,314.0,1018701.0,89.0
3.0,1.0,330.0,35.0,18.0,0.8,0.8,75541.0,7730.0,1.0,7579.0,1869181.0,97.0
0.0,0.0,166.0,8.0,10.0,0.2,0.2,20115.0,7036.0,2.0,179.0,1760056.0,98.0
0.0,0.0,691.0,25.0,18.0,0.2,0.2,912.0,5944.0,1.8,817.0,1750648.0,93.0
36.0,52.0,2326.0,155.0,77.0,0.8,1.2,9028.0,21940.0,1.0,148.0,1137347.0,90.0
4.0,0.0,840.0,52.0,39.0,0.8,1.6,16329.0,16867.0,1.2,367.0,1014170.0,94.0
22.0,17.0,1893.0,138.0,110.0,0.8,0.8,141423.0,58049.0,1.5,122.0,968677.0,89.0
3.0,1.0,442.0,46.0,30.0,2.2,2.2,105052.0,44010.0,1.2,11466.0,1877964.0,87.0
2.0,1.0,587.0,45.0,32.0,0.6,0.6,94622.0,9992.0,1.4,6259.0,1857560.0,96.0
2.0,0.0,1050.0,118.0,105.0,0.4,0.4,33268.0,34654.0,2.0,433.0,1092555.0,95.0
6.0,2.0,4480.0,429.0,333.0,3.6,3.8,244837.0,196107.0,3.8,509.0,1014661.0,76.0
26.0,3.0,3342.0,348.0,186.0,2.2,6.6,332149.0,186456.0,1.5,143.0,981362.0,78.0
2.0,1.0,1051.0,94.0,47.0,0.2,0.2,30237.0,75384.0,1.0,6735.0,1849212.0,95.0
2.0,0.0,692.0,87.0,62.0,1.0,0.4,33394.0,5284.0,2.0,391.0,1717506.0,95.0
24.0,18.0,3457.0,401.0,226.0,1.0,0.8,137036.0,87730.0,222.0,84.0,16.0,0.0
3.0,0.0,4944.0,257.0,200.0,0.6,2.0,228459.0,144888.0,3.0,2246.0,1533838.0,87.0
2.0,1.0,3274.0,245.0,176.0,0.4,0.8,303552.0,102946.0,2.8,1161.0,1043141.0,73.0
39.0,51.0,2253.0,100.0,126.0,0.2,0.2,138204.0,351378.0,2.4,212.0,1013159.0,88.0
8.0,7.0,2613.0,104.0,153.0,0.2,0.2,4805.0,360035.0,2.2,305.0,1391992.0,92.0
12.0,4.0,4961.0,165.0,141.0,1.0,1.0,125039.0,50388.0,3.2,831.0,1529981.0,89.0
20.0,30.0,1247.0,158.0,131.0,0.6,1.2,77944.0,30633.0,3.6,1360.0,1074344.0,92.0
1.0,0.0,268.0,42.0,43.0,0.2,0.2,18237.0,5721.0,2.0,613.0,1746560.0,92.0
10.0,3.0,3028.0,283.0,175.0,1.4,1.2,374314.0,66447.0,3.6,3045.0,1419264.0,87.0
24.0,21.0,1833.0,114.0,94.0,0.6,0.4,180856.0,37117.0,3.2,6754.0,1404261.0,88.0
85.0,98.0,6036.0,832.0,181.0,0.99,1.79,125868.0,91516.0,2.0,189.0,996110.0,84.0
1.0,1.0,161.0,8.0,9.0,0.2,0.2,6994.0,6201.0,1.0,7730.0,1882360.0,98.0
65.0,60.0,2116.0,279.0,191.0,4.59,2.79,138385.0,54700.0,2.0,384.0,963949.0,82.0
11.0,3.0,5178.0,216.0,154.0,7.4,18.8,41410.0,36739.0,3.0,372.0,1100992.0,74.0
1.0,0.0,5063.0,225.0,210.0,0.2,0.2,23730.0,223135.0,2.6,451.0,1387595.0,89.0
5.0,0.0,4901.0,508.0,330.0,2.0,0.6,165967.0,155044.0,2.8,2560.0,1646453.0,87.0
0.0,0.0,296.0,54.0,31.0,0.2,0.2,261848.0,10456.0,2.4,4074.0,1837883.0,94.0
1.0,1.0,318.0,19.0,40.0,0.2,0.6,32972.0,12604.0,1.0,6454.0,1871424.0,97.0
61.0,77.0,2148.0,166.0,71.0,0.8,1.2,138152.0,32010.0,1.0,141.0,1081685.0,89.0
3.0,0.0,3707.0,233.0,153.0,1.6,1.8,354435.0,99856.0,2.0,147.0,1009598.0,83.0
2.0,0.0,4923.0,288.0,216.0,0.8,3.6,274812.0,70913.0,1.2,144.0,982850.0,81.0
1.0,1.0,1609.0,92.0,73.0,0.6,2.2,111653.0,16050.0,1.0,170.0,1025342.0,90.0
14.0,7.0,3574.0,100.0,79.0,1.8,7.0,27265.0,45823.0,2.4,3159.0,1657016.0,87.0
3.0,0.0,982.0,153.0,24.0,0.2,0.2,144680.0,5430.0,2.4,4038.0,1716050.0,95.0
99.0,46.0,5467.0,904.0,164.0,3.39,4.39,2204636.0,77915.0,452.0,77.0,23.0,0.0
43.0,59.0,3706.0,248.0,182.0,1.0,2.6,42272.0,97027.0,1.3,926.0,1122056.0,82.0
7.0,1.0,610.0,94.0,35.0,3.61,3.61,84266.0,24174.0,1.0,7894.0,1872233.0,89.0
36.0,48.0,4637.0,858.0,472.0,1.6,3.2,226690.0,79258.0,4.4,1105.0,1542547.0,76.0
1.0,0.0,2100.0,201.0,147.0,0.6,0.6,191592.0,17844.0,2.6,1938.0,1408730.0,87.0
20.0,13.0,1056.0,93.0,67.0,0.4,0.4,25620.0,42410.0,2.2,2434.0,1726120.0,97.0
7.0,2.0,1628.0,212.0,170.0,3.99,1.2,122017.0,15907.0,1.8,8532.0,1862631.0,90.0
753.0,22.0,2350.0,146.0,111.0,2.0,0.6,259768.0,129649.0,2.2,4728.0,1845357.0,74.0
0.0,0.0,1977.0,256.0,133.0,0.6,2.61,225802.0,37213.0,2.2,299.0,1105616.0,91.0
5.0,4.0,4051.0,210.0,173.0,0.6,1.2,23850.0,49089.0,1.5,710.0,990808.0,91.0
13.0,3.0,2243.0,175.0,142.0,1.0,1.2,54515.0,35406.0,1.5,204.0,1021176.0,88.0
9.0,0.0,4252.0,620.0,576.0,5.36,2.38,417664.0,287315.0,1.4,201.0,1064038.0,77.0
10.0,0.0,298.0,53.0,37.0,0.4,0.4,138133.0,12881.0,1.4,285.0,1725635.0,96.0
18.0,17.0,541.0,157.0,72.0,1.0,3.0,224685.0,246771.0,2.2,4152.0,1827126.0,90.0
16.0,0.0,1395.0,204.0,85.0,5.6,3.8,36451.0,28097.0,1.5,1044.0,1015834.0,85.0
3.0,3.0,1290.0,118.0,88.0,0.2,0.2,20182.0,53300.0,1.0,2118.0,1047573.0,95.0
39.0,48.0,3006.0,235.0,235.0,2.8,1.0,110395.0,14018.0,3.4,4526.0,1720122.0,87.0
0.0,0.0,1197.0,217.0,110.0,0.2,0.2,249037.0,256014.0,3.8,138.0,1737429.0,94.0
28.0,0.0,2916.0,194.0,134.0,6.41,19.44,76359.0,34803.0,4.2,158.0,1109499.0,77.0
3.0,0.0,3473.0,132.0,137.0,0.6,0.6,9715.0,26776.0,5.2,370.0,1021517.0,83.0
8.0,1.0,1215.0,62.0,104.0,7.0,10.8,98480.0,179820.0,2.0,6469.0,1852026.0,85.0
65.0,60.0,2391.0,156.0,100.0,1.0,0.8,188534.0,52404.0,1.2,723.0,1006984.0,88.0
15.0,7.0,4877.0,184.0,207.0,2.0,7.2,92961.0,191479.0,3.4,2789.0,1648301.0,82.0
7.0,5.0,1939.0,156.0,113.0,0.6,0.8,64527.0,60547.0,1.0,590.0,1310239.0,86.0
1.0,0.0,2738.0,312.0,117.0,0.6,2.0,352370.0,31621.0,2.4,1130.0,1133245.0,86.0
3.0,0.0,862.0,78.0,209.0,2.0,2.6,267700.0,63938.0,2.8,2242.0,1796314.0,80.0
1.0,0.0,884.0,73.0,186.0,0.2,0.2,30354.0,53613.0,2.8,969.0,1716299.0,95.0
20.0,13.0,4257.0,403.0,298.0,3.01,3.21,236001.0,145168.0,2.5,2384.0,1094818.0,80.0
27.0,0.0,5461.0,176.0,115.0,6.4,18.4,107414.0,87502.0,3.4,134.0,1106838.0,77.0
17.0,25.0,189.0,20.0,17.0,0.2,0.2,9763.0,5724.0,1.0,8739.0,1834968.0,97.0
19.0,15.0,934.0,96.0,78.0,1.6,1.4,69777.0,88143.0,1.0,265.0,991232.0,89.0
36.0,53.0,2180.0,309.0,119.0,0.2,0.2,597126.0,35393.0,1.0,157.0,1096487.0,88.0
16.0,14.0,630.0,39.0,42.0,0.2,0.2,3971.0,6865.0,2.2,5613.0,1683274.0,98.0
14.0,13.0,1510.0,168.0,97.0,0.2,0.2,25438.0,26958.0,1.0,1088.0,1080695.0,95.0
13.0,3.0,1089.0,49.0,42.0,1.6,2.4,37164.0,23363.0,4.0,698.0,974719.0,88.0
49.0,11.0,2424.0,233.0,152.0,0.2,0.2,214926.0,81346.0,1.0,507.0,981270.0,91.0
9.0,1.0,8351.0,1486.0,1359.0,8.18,6.79,1327527.0,1052853.0,1.2,509.0,1092029.0,57.0
0.0,0.0,160.0,8.0,18.0,0.4,1.4,1092.0,13641.0,1.0,7431.0,1876200.0,98.0
9.0,4.0,4370.0,122.0,115.0,2.8,8.0,153788.0,121639.0,2.6,551.0,1536366.0,81.0
3.0,0.0,958.0,93.0,35.0,0.8,1.2,144354.0,8695.0,2.0,140.0,1744762.0,89.0
18.0,24.0,422.0,59.0,64.0,0.2,0.2,17697.0,120835.0,1.0,1722.0,1768696.0,89.0
3.0,0.0,1518.0,95.0,546.0,2.4,3.2,91213.0,113264.0,1.2,2499.0,1819904.0,80.0
2.0,2.0,1753.0,204.0,93.0,0.2,0.2,149267.0,137092.0,5.6,3856.0,1605106.0,96.0
2.0,0.0,1691.0,197.0,111.0,0.6,2.2,28881.0,30377.0,1.0,153.0,1057536.0,94.0
1.0,0.0,2079.0,295.0,166.0,1.0,3.6,174955.0,55598.0,1.8,129.0,1100454.0,88.0
10.0,1.0,1564.0,157.0,137.0,0.6,0.6,184137.0,59736.0,1.3,485.0,1067194.0,93.0
4.0,2.0,2668.0,323.0,144.0,1.2,2.4,1018115.0,32869.0,2.8,400.0,1096968.0,86.0
1.0,0.0,2159.0,410.0,217.0,0.4,0.6,13065.0,22843.0,1.8,370.0,1099321.0,90.0
57.0,75.0,2117.0,313.0,205.0,0.8,1.4,232233.0,84426.0,2.0,133.0,1055830.0,88.0
3.0,0.0,1651.0,103.0,90.0,0.8,2.2,24966.0,16984.0,3.2,140.0,1440835.0,92.0
1.0,0.0,1564.0,175.0,110.0,0.4,0.2,6163.0,22276.0,1.0,239.0,1099744.0,93.0
4.0,2.0,588.0,47.0,46.0,0.4,0.4,51753.0,37560.0,1.5,729.0,1039062.0,95.0
2.0,1.0,2538.0,200.0,118.0,0.6,3.2,29061.0,22557.0,1.2,418.0,1113773.0,89.0
1.0,0.0,883.0,49.0,48.0,0.2,0.2,3049.0,13534.0,1.3,162.0,1015463.0,97.0
1.0,0.0,2832.0,131.0,92.0,0.2,0.2,9102.0,53734.0,2.0,506.0,1629285.0,95.0
5.0,1.0,921.0,94.0,65.0,0.6,1.0,41990.0,15763.0,1.8,149.0,1022018.0,93.0
47.0,0.0,2824.0,150.0,111.0,12.0,35.0,85212.0,42485.0,3.2,198.0,1096288.0,65.0
12.0,5.0,1519.0,109.0,69.0,1.4,1.4,276516.0,244145.0,5.4,2520.0,1548502.0,93.0
4.0,2.0,2283.0,128.0,91.0,0.2,0.2,258745.0,244328.0,3.4,213.0,1337101.0,94.0
20.0,17.0,2175.0,397.0,197.0,0.2,0.2,643307.0,639374.0,1.5,278.0,1043112.0,88.0
3.0,2.0,922.0,101.0,65.0,0.8,3.79,4190.0,16327.0,1.3,211.0,1022715.0,96.0
2.0,0.0,522.0,36.0,33.0,0.8,0.6,3011.0,14854.0,1.0,177.0,1066296.0,96.0
41.0,17.0,4739.0,739.0,662.0,7.0,4.0,574189.0,494152.0,2.7,118.0,1052146.0,70.0
2.0,1.0,3118.0,299.0,167.0,0.4,0.2,194860.0,155593.0,5.6,2131.0,988368.0,91.0
0.0,0.0,2046.0,77.0,103.0,0.2,0.2,3550.0,10601.0,2.2,699.0,1720400.0,94.0
3.0,0.0,943.0,119.0,116.0,0.8,0.6,34217.0,32924.0,531.0,93.0,7.0,0.0
0.0,0.0,2106.0,87.0,52.0,0.2,0.2,19292.0,28755.0,1.0,499.0,1739078.0,95.0
1.0,1.0,142.0,13.0,23.0,0.0,0.0,10150.0,5921.0,1.0,7228.0,1847216.0,98.0
1.0,0.0,4327.0,334.0,190.0,1.0,3.8,160513.0,34348.0,1.0,417.0,1093755.0,85.0
16.0,15.0,1629.0,114.0,57.0,0.4,0.2,281427.0,21018.0,1.0,141.0,1072750.0,92.0
5.0,0.0,2504.0,329.0,242.0,0.4,0.4,254766.0,56907.0,4.2,440.0,1093691.0,88.0
36.0,47.0,345.0,26.0,20.0,1.8,1.8,51659.0,26403.0,1.2,8807.0,1871341.0,91.0
31.0,41.0,459.0,73.0,59.0,0.6,2.6,161489.0,164550.0,2.4,242.0,1720221.0,87.0
30.0,8.0,4113.0,479.0,348.0,10.0,18.2,239482.0,38730.0,1.7,210.0,1083712.0,64.0
12.0,1.0,2512.0,284.0,244.0,2.81,3.81,94187.0,98275.0,1.5,1316.0,1102746.0,85.0
2.0,1.0,3440.0,219.0,187.0,0.6,0.6,163473.0,64164.0,1.8,735.0,1123065.0,83.0
1.0,0.0,5838.0,448.0,248.0,0.2,0.2,114398.0,54983.0,1.0,279.0,1070259.0,87.0
0.0,0.0,600.0,127.0,158.0,0.2,0.2,29801.0,52413.0,2.0,2019.0,1730618.0,96.0
0.0,0.0,359.0,51.0,30.0,0.2,0.2,272187.0,42273.0,1.6,2042.0,1767325.0,91.0
0.0,0.0,303.0,76.0,62.0,0.2,0.2,1029.0,8293.0,1.0,1344.0,1761853.0,98.0
1.0,1.0,2372.0,189.0,414.0,0.2,0.2,26824.0,40025.0,2.0,198.0,1067126.0,90.0
8.0,7.0,1663.0,93.0,78.0,0.2,0.2,43229.0,62330.0,2.6,583.0,1758885.0,87.0
1.0,0.0,1192.0,58.0,66.0,0.2,0.2,7578.0,57791.0,2.0,688.0,1062640.0,95.0
10.0,8.0,6647.0,235.0,228.0,0.2,0.2,14918.0,62481.0,3.0,358.0,1069267.0,88.0
1.0,0.0,2282.0,401.0,210.0,0.2,0.2,12692.0,54386.0,1.6,235.0,1742318.0,88.0
20.0,27.0,1209.0,99.0,42.0,1.0,1.6,417136.0,280732.0,2.6,1210.0,1760954.0,90.0
4.0,0.0,2631.0,223.0,106.0,0.8,0.8,114906.0,25591.0,1.8,696.0,1109129.0,90.0
17.0,25.0,1029.0,109.0,83.0,0.2,0.2,91929.0,20653.0,2.0,252.0,1012862.0,95.0
8.0,1.0,3635.0,133.0,138.0,1.4,3.4,84603.0,110664.0,3.4,3208.0,1539683.0,87.0
7.0,0.0,3992.0,268.0,243.0,4.41,3.01,107318.0,188650.0,2.4,686.0,1017114.0,76.0
0.0,0.0,289.0,63.0,30.0,0.2,0.2,233037.0,219508.0,3.4,134.0,1735434.0,97.0
2.0,0.0,2399.0,57.0,58.0,2.4,2.4,67724.0,39491.0,2.4,691.0,1763923.0,92.0
56.0,62.0,7214.0,430.0,266.0,5.0,2.8,541187.0,136387.0,4.2,656.0,1341658.0,77.0
45.0,22.0,3780.0,202.0,128.0,5.2,6.0,118963.0,39750.0,2.7,795.0,982021.0,77.0
14.0,2.0,1965.0,256.0,109.0,1.39,1.79,338545.0,17826.0,2.8,305.0,996413.0,89.0
1.0,1.0,2706.0,144.0,226.0,0.2,0.2,77750.0,480168.0,2.4,159.0,1386030.0,89.0
41.0,18.0,5068.0,365.0,189.0,5.4,10.8,394008.0,124046.0,9.4,2372.0,1326565.0,70.0
37.0,47.0,1448.0,111.0,111.0,1.4,1.2,94599.0,109802.0,3.0,600.0,1070943.0,87.0
6.0,2.0,3529.0,123.0,87.0,0.8,2.4,203737.0,45113.0,3.8,3325.0,1547805.0,87.0
21.0,18.0,2799.0,291.0,211.0,0.6,0.4,374814.0,259868.0,172.0,87.0,13.0,0.0
0.0,0.0,1146.0,86.0,88.0,0.2,0.2,45974.0,74323.0,3.0,310.0,1711723.0,94.0
4.0,2.0,445.0,41.0,15.0,2.0,2.0,89005.0,17012.0,1.2,11753.0,1891069.0,87.0
1.0,1.0,2913.0,167.0,107.0,0.2,0.2,9863.0,23225.0,2.6,219.0,1017912.0,95.0
8.0,2.0,3014.0,245.0,288.0,2.0,0.6,64641.0,482422.0,2.6,434.0,1016594.0,83.0
3.0,0.0,1639.0,113.0,163.0,0.4,1.2,433863.0,436736.0,2.2,436.0,976228.0,84.0
208.0,223.0,4083.0,309.0,198.0,5.6,17.2,783601.0,139522.0,3.2,172.0,1095856.0,66.0
165.0,144.0,3417.0,233.0,128.0,3.8,3.0,112558.0,74099.0,6.0,476.0,1307589.0,85.0
28.0,36.0,1326.0,75.0,50.0,0.4,2.0,84961.0,36739.0,2.0,4667.0,1732315.0,96.0
3.0,0.0,3612.0,223.0,148.0,1.0,0.8,170093.0,31671.0,2.2,154.0,1005722.0,81.0
15.0,1.0,1441.0,149.0,159.0,0.8,0.8,53265.0,118104.0,3.0,326.0,1060929.0,91.0
51.0,69.0,4418.0,377.0,286.0,1.2,4.0,201922.0,34319.0,6.2,1678.0,1386293.0,82.0
4.0,3.0,2319.0,163.0,134.0,1.0,3.99,144616.0,27375.0,1.0,410.0,1016651.0,92.0
1.0,0.0,1139.0,85.0,43.0,0.2,0.2,25711.0,5372.0,1.8,492.0,1742376.0,92.0
1.0,0.0,3105.0,288.0,178.0,0.4,0.6,170480.0,49000.0,1.5,181.0,1014231.0,88.0
1.0,1.0,6930.0,1136.0,656.0,0.8,1.2,133954.0,153745.0,2.6,189.0,1010837.0,81.0
13.0,1.0,2434.0,125.0,73.0,6.97,18.92,128305.0,29428.0,1.0,175.0,1057957.0,72.0
0.0,0.0,391.0,200.0,58.0,0.2,0.2,302625.0,295186.0,2.6,1319.0,1745824.0,96.0
2.0,1.0,2080.0,124.0,97.0,0.8,5.39,40902.0,39442.0,1.0,172.0,1026095.0,90.0
0.0,0.0,1079.0,16.0,24.0,0.2,0.2,2253.0,6504.0,1.0,8306.0,1864912.0,97.0
54.0,63.0,2491.0,207.0,119.0,2.0,3.0,1010051.0,85472.0,1.5,162.0,1069621.0,88.0
6.0,2.0,1080.0,164.0,85.0,0.4,0.6,135663.0,43467.0,3.4,317.0,1038767.0,95.0
1.0,1.0,764.0,96.0,49.0,0.2,0.2,241669.0,21943.0,2.5,539.0,1038814.0,95.0
2.0,0.0,1680.0,400.0,299.0,0.6,0.6,11734.0,13465.0,3.6,369.0,1712258.0,92.0
0.0,0.0,1479.0,46.0,38.0,0.2,0.2,3056.0,6332.0,1.0,4621.0,1828408.0,98.0
30.0,1.0,4917.0,365.0,143.0,7.0,19.4,268569.0,76831.0,3.4,168.0,1088946.0,68.0
17.0,4.0,3846.0,336.0,330.0,4.99,3.79,556898.0,415572.0,6.8,461.0,1544899.0,73.0
13.0,11.0,6133.0,387.0,212.0,1.6,4.4,789486.0,61672.0,1.3,686.0,1010558.0,81.0
25.0,31.0,2300.0,104.0,105.0,0.2,0.2,15051.0,30009.0,2.2,152.0,1710746.0,94.0
17.0,16.0,2075.0,135.0,79.0,0.2,0.2,11362.0,23344.0,1.0,1113.0,1081611.0,90.0
2.0,1.0,158.0,8.0,9.0,0.2,0.2,7007.0,3677.0,1.2,7739.0,1880280.0,99.0
3.0,1.0,2198.0,166.0,138.0,0.8,0.6,33606.0,97451.0,1.5,2096.0,1073008.0,91.0
54.0,34.0,5657.0,777.0,594.0,11.4,6.8,446525.0,68465.0,2.0,424.0,1031053.0,58.0
10.0,1.0,4471.0,407.0,444.0,5.81,4.41,304815.0,262405.0,1.4,193.0,1000760.0,75.0
1.0,0.0,1617.0,143.0,112.0,0.4,0.6,12219.0,3838.0,2.0,365.0,1382544.0,95.0
8.0,0.0,1397.0,98.0,71.0,0.0,0.0,130510.0,16704.0,1.0,135.0,1054590.0,94.0
72.0,35.0,3623.0,252.0,166.0,0.4,0.4,228362.0,86602.0,1.0,422.0,978666.0,87.0
10.0,1.0,3579.0,745.0,751.0,3.0,3.0,619936.0,638238.0,2.2,636.0,1059296.0,81.0
25.0,0.0,1420.0,165.0,98.0,6.19,18.16,300171.0,25054.0,1.0,339.0,1086665.0,81.0
60.0,71.0,2647.0,289.0,300.0,1.0,3.2,32797.0,37359.0,1.0,505.0,1101470.0,88.0
6.0,0.0,921.0,109.0,81.0,0.8,0.8,155425.0,33179.0,1.0,160.0,1092378.0,93.0
74.0,83.0,2313.0,310.0,162.0,1.8,3.2,324311.0,131691.0,5.0,848.0,1017496.0,78.0
74.0,80.0,2823.0,204.0,157.0,1.6,2.0,243756.0,101307.0,1.8,155.0,998654.0,82.0
39.0,61.0,2039.0,197.0,115.0,0.8,5.6,246681.0,29935.0,2.2,2055.0,1413619.0,88.0
1.0,0.0,505.0,35.0,33.0,0.2,0.2,3027.0,21246.0,2.2,1861.0,1074888.0,98.0
5.0,0.0,2641.0,265.0,216.0,3.4,1.0,84304.0,19404.0,1.3,240.0,1066467.0,85.0
14.0,10.0,3386.0,356.0,186.0,3.4,4.8,136801.0,50751.0,5.2,3755.0,1597365.0,85.0
1.0,0.0,1732.0,262.0,146.0,0.8,1.0,88635.0,22567.0,1.0,408.0,1121663.0,89.0
36.0,42.0,1327.0,179.0,180.0,3.2,1.0,87113.0,29424.0,2.2,3673.0,1773795.0,84.0
0.0,0.0,573.0,106.0,87.0,0.2,0.2,1787.0,17669.0,1.0,428.0,1726456.0,97.0
77.0,98.0,2220.0,146.0,90.0,0.4,1.8,111903.0,52092.0,1.3,148.0,1102810.0,90.0
54.0,68.0,1212.0,65.0,62.0,2.99,3.39,57338.0,45157.0,1.5,201.0,1059104.0,82.0
1.0,0.0,305.0,24.0,26.0,1.4,1.4,13475.0,8242.0,1.4,7402.0,1862813.0,97.0
19.0,0.0,2287.0,235.0,131.0,0.4,1.4,210667.0,135817.0,3.8,146.0,1112992.0,81.0
10.0,6.0,4048.0,316.0,210.0,0.4,0.4,346276.0,341507.0,4.0,420.0,1549619.0,90.0
31.0,23.0,1443.0,71.0,49.0,1.8,1.8,69060.0,15791.0,2.6,4697.0,1670915.0,93.0
35.0,3.0,3940.0,450.0,375.0,8.62,20.04,344858.0,244721.0,5.2,356.0,1098964.0,64.0
5.0,0.0,4134.0,284.0,165.0,1.4,2.0,240249.0,178420.0,3.2,3327.0,1337281.0,89.0
