,21,22,23,24,25,"2,21,16,3","2,22,16,3","2,23,16,3","2,24,16,3","2,21,19,25,3","2,22,19,25,3",26
677,3.0,15.0,0.0,1.0,48.5,0.006591796875,0.823974609375,0.0,1.0,0.039064597540675504,0.19532298770337753,0.0
678,1.0,8.0,0.0,1.0,26.7,0.000244140625,0.125,0.0,1.0,0.007168555012618804,0.05734844010095043,0.0
679,5.0,7.0,0.0,0.0,42.1,0.030517578125,0.083740234375,0.0,0.0,0.05651613596090855,0.07912259034527197,0.0
680,3.0,0.0,1.0,0.0,1.2,0.006591796875,0.0,1.0,0.0,0.0009665467432744454,0.0,1.0
681,2.0,9.0,1.0,0.0,1.0,0.001953125,0.177978515625,1.0,0.0,0.0005369704129302475,0.002416366858186114,1.0
682,6.0,3.0,0.0,1.0,19.2,0.052734375,0.006591796875,0.0,1.0,0.030929495784782254,0.015464747892391127,0.0
683,13.0,12.0,1.0,1.0,1.5,0.536376953125,0.421875,1.0,1.0,0.005235461526069914,0.004832733716372228,1.0
684,16.0,0.0,1.0,0.0,17.8,1.0,0.0,1.0,0.0,0.07646458680126725,0.0,1.0
685,12.0,4.0,0.0,1.0,0.0,0.421875,0.015625,0.0,1.0,0.0,0.0,1.0
686,9.0,16.0,0.0,1.0,57.1,0.177978515625,1.0,0.0,1.0,0.13797454760242708,0.24528808462653706,0.0
687,0.0,11.0,1.0,1.0,40.5,0.0,0.324951171875,1.0,1.0,0.0,0.11961015948021263,0.0
688,0.0,1.0,1.0,0.0,0.0,0.0,0.000244140625,1.0,0.0,0.0,0.0,1.0
689,11.0,8.0,0.0,1.0,54.5,0.324951171875,0.125,0.0,1.0,0.16095688127584168,0.11705955001879395,0.0
690,1.0,11.0,1.0,1.0,4.6,0.000244140625,0.324951171875,1.0,1.0,0.0012350319497395693,0.01358535144713526,1.0
691,0.0,3.0,1.0,0.0,0.0,0.0,0.006591796875,1.0,0.0,0.0,0.0,1.0
692,2.0,15.0,1.0,0.0,0.4,0.001953125,0.823974609375,1.0,0.0,0.00021478816517209902,0.0016109112387907424,1.0
