,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,"2,37,14,3","2,38,14,3","2,37,16,3","2,38,16,3","2,24,14,3","2,27,14,3","2,30,14,3","2,31,14,3","2,33,14,3","2,37,9,3","2,38,9,3","2,30,13,3","2,32,14,3","2,37,11,3","2,38,11,3",39
215,107.0,53.0,103.0,221.0,66.0,11.0,209.0,32.0,24.0,163.0,222.0,653.0,212.0,66.0,0.0,1.0,191.0,201.0,5.25227342804663,5.303304908059076,0.4608135463398624,0.6324306692184896,5.3981627015177525,5.342334251964811,5.093750200806762,5.402677381872279,5.356586274672012,1.0,1.0,1.0,6.481577129276431,0.0,0.3333333333333339,1.0
216,89.0,35.0,70.0,138.0,58.0,7.0,126.0,53.0,17.0,128.0,147.0,237.0,112.0,64.0,4.0,19.0,199.0,207.0,5.293304824724492,5.332718793265369,0.7382350974456238,0.8486838193055231,4.927253685157204,4.836281906951478,4.852030263919617,4.990432586778736,4.718498871295094,1.0,1.0,1.0,5.468060141135131,0.5333333333333332,0.7333333333333325,3.0
217,88.0,44.0,70.0,151.0,61.0,8.0,143.0,46.0,18.0,143.0,163.0,311.0,173.0,68.0,7.0,8.0,196.0,203.0,5.278114659230517,5.313205979041787,0.6315303157408423,0.7031040445241168,5.017279836814924,4.962844630259907,4.962844630259907,5.093750200806762,5.153291594497778,1.0,1.0,1.0,5.739792912179234,0.3333333333333339,0.4666666666666668,0.0
218,88.0,44.0,71.0,165.0,70.0,7.0,144.0,46.0,19.0,141.0,167.0,312.0,172.0,71.0,4.0,4.0,188.0,193.0,5.236441962829949,5.262690188904886,0.3625779625779628,0.3635239406614532,5.10594547390058,4.969813299576001,4.948759890378168,5.1179938124167546,5.147494476813453,1.0,1.0,1.0,5.7430031878094825,-0.1999999999999993,-0.1999999999999993,0.0
219,89.0,44.0,70.0,137.0,58.0,6.0,136.0,49.0,18.0,146.0,168.0,273.0,166.0,78.0,10.0,3.0,186.0,187.0,5.225746673713201,5.231108616854587,0.2988048777522463,0.17593203606037777,4.919980925828125,4.9126548857360515,4.983606621708336,5.123963979403259,5.111987788356543,1.0,1.0,1.0,5.60947179518496,-0.33333333333333215,-0.5999999999999996,3.0
220,89.0,44.0,70.0,158.0,64.0,6.0,141.0,47.0,18.0,143.0,164.0,299.0,173.0,66.0,9.0,11.0,193.0,199.0,5.262690188904886,5.293304824724492,0.5280425162004112,0.5631498272323399,5.062595033026967,4.948759890378168,4.962844630259907,5.099866427824198,5.153291594497778,1.0,1.0,1.0,5.700443573390686,0.13333333333333464,0.1999999999999993,0.0
221,81.0,45.0,68.0,154.0,69.0,22.0,151.0,45.0,19.0,147.0,186.0,335.0,186.0,88.0,1.0,10.0,180.0,185.0,5.19295685089021,5.220355825078324,0.11556819977872612,0.11601095782852555,5.036952602413629,5.017279836814924,4.990432586778736,5.225746673713201,5.225746673713201,1.0,1.0,1.0,5.814130531825066,-0.7333333333333325,-0.7333333333333325,0.0
222,86.0,43.0,68.0,150.0,64.0,9.0,138.0,48.0,18.0,143.0,161.0,285.0,174.0,69.0,6.0,0.0,192.0,201.0,5.2574953720277815,5.303304908059076,0.49425295741085207,0.6324306692184896,5.0106352940962555,4.927253685157204,4.962844630259907,5.081404364984463,5.159055299214529,1.0,1.0,1.0,5.652489180268651,0.0666666666666682,0.3333333333333339,3.0
223,93.0,36.0,63.0,139.0,57.0,8.0,132.0,50.0,18.0,136.0,158.0,260.0,121.0,67.0,3.0,27.0,193.0,201.0,5.262690188904886,5.303304908059076,0.5280425162004112,0.6324306692184896,4.9344739331306915,4.882801922586371,4.9126548857360515,5.062595033026967,4.795790545596741,1.0,1.0,1.0,5.560681631015528,0.13333333333333464,0.3333333333333339,3.0
224,99.0,48.0,104.0,196.0,63.0,10.0,201.0,33.0,23.0,152.0,221.0,604.0,199.0,73.0,8.0,4.0,188.0,197.0,5.236441962829949,5.2832037287379885,0.3625779625779628,0.49524766251273733,5.278114659230517,5.303304908059076,5.0238805208462765,5.3981627015177525,5.293304824724492,1.0,1.0,1.0,6.403574197934815,-0.1999999999999993,0.06666666666666643,2.0
225,97.0,37.0,76.0,169.0,60.0,8.0,161.0,41.0,20.0,131.0,189.0,391.0,136.0,72.0,0.0,0.0,188.0,192.0,5.236441962829949,5.2574953720277815,0.3625779625779628,0.33143303340752106,5.1298987149230735,5.081404364984463,4.875197323201151,5.241747015059643,4.9126548857360515,1.0,1.0,1.0,5.968707559985366,-0.1999999999999993,-0.2666666666666657,1.0
226,108.0,57.0,106.0,177.0,51.0,5.0,256.0,26.0,28.0,170.0,285.0,966.0,261.0,87.0,11.0,2.0,182.0,181.0,5.204006687076795,5.198497031265825,0.17531458584090176,0.0,5.176149732573829,5.545177444479562,5.135798437050261,5.652489180268651,5.564520407322693,1.0,1.0,1.0,6.873163834212518,-0.5999999999999996,-1.0,0.0
227,104.0,53.0,108.0,206.0,61.0,11.0,217.0,31.0,24.0,168.0,226.0,694.0,209.0,67.0,0.0,9.0,188.0,201.0,5.236441962829949,5.303304908059076,0.3625779625779628,0.6324306692184896,5.327876168789581,5.37989735354046,5.123963979403259,5.420534999272285,5.342334251964811,1.0,1.0,1.0,6.542471960506804,-0.1999999999999993,0.3333333333333339,2.0
228,93.0,43.0,76.0,149.0,57.0,7.0,149.0,44.0,19.0,143.0,172.0,335.0,176.0,69.0,14.0,0.0,189.0,194.0,5.241747015059643,5.267858159063328,0.3949778726094515,0.3959491251923246,5.003946305945459,5.003946305945459,4.962844630259907,5.147494476813453,5.170483995038151,1.0,1.0,1.0,5.814130531825066,-0.13333333333333286,-0.13333333333333286,2.0
229,89.0,48.0,85.0,189.0,64.0,8.0,169.0,39.0,20.0,153.0,188.0,427.0,190.0,64.0,16.0,5.0,195.0,201.0,5.272999558563747,5.303304908059076,0.5966793716793719,0.6324306692184896,5.241747015059643,5.1298987149230735,5.030437921392435,5.236441962829949,5.247024072160486,1.0,1.0,1.0,6.056784013228624,0.2666666666666675,0.3333333333333339,2.0
230,83.0,42.0,66.0,156.0,67.0,7.0,150.0,45.0,19.0,144.0,174.0,333.0,159.0,78.0,4.0,2.0,182.0,188.0,5.204006687076795,5.236441962829949,0.17531458584090176,0.20637753702885808,5.049856007249537,5.0106352940962555,4.969813299576001,5.159055299214529,5.0689042022202315,1.0,1.0,1.0,5.808142489980444,-0.5999999999999996,-0.5333333333333332,0.0
231,85.0,38.0,72.0,130.0,53.0,9.0,134.0,51.0,18.0,132.0,145.0,261.0,123.0,65.0,1.0,24.0,188.0,198.0,5.236441962829949,5.288267030694535,0.3625779625779628,0.5290272762175283,4.867534450455582,4.897839799950911,4.882801922586371,4.976733742420574,4.812184355372417,1.0,1.0,1.0,5.564520407322693,-0.1999999999999993,0.13333333333333286,1.0
232,96.0,46.0,88.0,174.0,68.0,10.0,155.0,43.0,19.0,148.0,173.0,354.0,182.0,69.0,14.0,15.0,194.0,202.0,5.267858159063328,5.308267697401204,0.5621840463945726,0.6675924242030604,5.159055299214529,5.043425116919247,4.997212273764115,5.153291594497778,5.204006687076795,1.0,1.0,1.0,5.869296913133774,0.20000000000000107,0.40000000000000036,3.0
233,92.0,40.0,82.0,163.0,63.0,9.0,146.0,45.0,19.0,140.0,165.0,319.0,137.0,64.0,9.0,0.0,199.0,206.0,5.293304824724492,5.327876168789581,0.7382350974456238,0.8117554175723616,5.093750200806762,4.983606621708336,4.941642422609304,5.10594547390058,4.919980925828125,1.0,1.0,1.0,5.765191102784844,0.5333333333333332,0.6666666666666661,3.0
234,88.0,40.0,55.0,114.0,53.0,7.0,132.0,53.0,18.0,139.0,142.0,249.0,158.0,87.0,0.0,7.0,176.0,183.0,5.170483995038151,5.2094861528414205,0.0,0.05737156449270975,4.736198448394496,4.882801922586371,4.9344739331306915,4.955827057601261,5.062595033026967,1.0,1.0,1.0,5.517452896464707,-1.0,-0.8666666666666671,3.0
235,85.0,42.0,66.0,120.0,53.0,7.0,149.0,45.0,19.0,145.0,173.0,325.0,163.0,85.0,5.0,4.0,180.0,182.0,5.19295685089021,5.204006687076795,0.11556819977872612,0.028528169644274737,4.787491742782046,5.003946305945459,4.976733742420574,5.153291594497778,5.093750200806762,1.0,1.0,1.0,5.783825182329737,-0.7333333333333325,-0.9333333333333336,0.0
236,103.0,49.0,107.0,179.0,54.0,12.0,208.0,32.0,24.0,159.0,214.0,644.0,183.0,66.0,1.0,12.0,191.0,200.0,5.25227342804663,5.298317366548036,0.4608135463398624,0.5976170475637883,5.187385805840755,5.337538079701318,5.0689042022202315,5.365976015021851,5.2094861528414205,1.0,1.0,1.0,6.467698726104353,0.0,0.2666666666666675,1.0
237,104.0,50.0,96.0,211.0,65.0,10.0,187.0,35.0,22.0,156.0,207.0,527.0,195.0,65.0,3.0,7.0,195.0,206.0,5.272999558563747,5.327876168789581,0.5966793716793719,0.8117554175723616,5.351858133476067,5.231108616854587,5.049856007249537,5.332718793265369,5.272999558563747,1.0,1.0,1.0,6.267200548541362,0.2666666666666675,0.6666666666666661,2.0
238,107.0,57.0,106.0,179.0,51.0,8.0,257.0,26.0,28.0,172.0,275.0,954.0,232.0,83.0,2.0,20.0,181.0,184.0,5.198497031265825,5.214935757608986,0.14527634922371768,0.08653191655192116,5.187385805840755,5.549076084895219,5.147494476813453,5.616771097666571,5.44673737166631,1.0,1.0,1.0,6.860663671448286,-0.6666666666666661,-0.8000000000000007,0.0
239,86.0,44.0,78.0,164.0,68.0,9.0,142.0,46.0,18.0,147.0,168.0,305.0,171.0,70.0,1.0,11.0,190.0,201.0,5.247024072160486,5.303304908059076,0.4277224593014066,0.6324306692184896,5.099866427824198,4.955827057601261,4.990432586778736,5.123963979403259,5.141663556502659,1.0,1.0,1.0,5.720311776607412,-0.06666666666666643,0.3333333333333339,3.0
240,84.0,37.0,70.0,145.0,62.0,9.0,136.0,48.0,18.0,134.0,159.0,280.0,140.0,68.0,11.0,9.0,194.0,202.0,5.267858159063328,5.308267697401204,0.5621840463945726,0.6675924242030604,4.976733742420574,4.9126548857360515,4.897839799950911,5.0689042022202315,4.941642422609304,1.0,1.0,1.0,5.634789603169249,0.20000000000000107,0.40000000000000036,3.0
241,98.0,38.0,66.0,130.0,55.0,7.0,130.0,51.0,18.0,138.0,160.0,251.0,123.0,69.0,3.0,12.0,191.0,194.0,5.25227342804663,5.267858159063328,0.4608135463398624,0.3959491251923246,4.867534450455582,4.867534450455582,4.927253685157204,5.075173815233827,4.812184355372417,1.0,1.0,1.0,5.5254529391317835,0.0,-0.13333333333333286,3.0
242,91.0,42.0,66.0,169.0,66.0,7.0,145.0,44.0,19.0,140.0,169.0,325.0,159.0,67.0,4.0,0.0,201.0,207.0,5.303304908059076,5.332718793265369,0.8111831467094628,0.8486838193055231,5.1298987149230735,4.976733742420574,4.941642422609304,5.1298987149230735,5.0689042022202315,1.0,1.0,1.0,5.783825182329737,0.6666666666666679,0.7333333333333325,0.0
243,107.0,55.0,103.0,213.0,68.0,11.0,219.0,30.0,25.0,172.0,221.0,709.0,216.0,70.0,10.0,7.0,187.0,197.0,5.231108616854587,5.2832037287379885,0.33052090552090574,0.49524766251273733,5.361292165709425,5.389071729816501,5.147494476813453,5.3981627015177525,5.375278407684164,1.0,1.0,1.0,6.5638555265321274,-0.2666666666666657,0.06666666666666643,2.0
244,103.0,56.0,105.0,183.0,59.0,10.0,210.0,32.0,24.0,173.0,217.0,648.0,218.0,72.0,13.0,22.0,188.0,196.0,5.236441962829949,5.278114659230517,0.3625779625779628,0.46180925411135054,5.2094861528414205,5.3471075307174685,5.153291594497778,5.37989735354046,5.384495062789089,1.0,1.0,1.0,6.473890696352274,-0.1999999999999993,0.0,1.0
245,93.0,34.0,66.0,140.0,56.0,7.0,130.0,51.0,18.0,120.0,151.0,251.0,114.0,62.0,5.0,29.0,201.0,207.0,5.303304908059076,5.332718793265369,0.8111831467094628,0.8486838193055231,4.941642422609304,4.867534450455582,4.787491742782046,5.017279836814924,4.736198448394496,1.0,1.0,1.0,5.5254529391317835,0.6666666666666679,0.7333333333333325,1.0
246,87.0,49.0,86.0,190.0,64.0,9.0,177.0,37.0,21.0,153.0,197.0,471.0,209.0,67.0,11.0,7.0,192.0,199.0,5.2574953720277815,5.293304824724492,0.49425295741085207,0.5631498272323399,5.247024072160486,5.176149732573829,5.030437921392435,5.2832037287379885,5.342334251964811,1.0,1.0,1.0,6.154858094016418,0.0666666666666682,0.1999999999999993,1.0
247,91.0,36.0,72.0,162.0,60.0,8.0,150.0,44.0,19.0,133.0,166.0,334.0,121.0,63.0,2.0,22.0,196.0,205.0,5.278114659230517,5.323009979138408,0.6315303157408423,0.775183809202151,5.087596335232384,5.0106352940962555,4.890349128221754,5.111987788356543,4.795790545596741,1.0,1.0,1.0,5.8111409929767,0.3333333333333339,0.5999999999999996,2.0
248,89.0,43.0,85.0,160.0,64.0,11.0,155.0,43.0,19.0,151.0,173.0,356.0,174.0,72.0,5.0,9.0,185.0,196.0,5.220355825078324,5.278114659230517,0.2674280555859505,0.46180925411135054,5.075173815233827,5.043425116919247,5.017279836814924,5.153291594497778,5.159055299214529,1.0,1.0,1.0,5.87493073085203,-0.3999999999999986,0.0,3.0
249,91.0,39.0,83.0,176.0,59.0,7.0,169.0,39.0,20.0,132.0,190.0,426.0,142.0,67.0,0.0,24.0,192.0,199.0,5.2574953720277815,5.293304824724492,0.49425295741085207,0.5631498272323399,5.170483995038151,5.1298987149230735,4.882801922586371,5.247024072160486,4.955827057601261,1.0,1.0,1.0,6.05443934626937,0.0666666666666682,0.1999999999999993,2.0
250,81.0,46.0,71.0,130.0,56.0,7.0,153.0,44.0,19.0,149.0,172.0,342.0,191.0,81.0,3.0,14.0,180.0,186.0,5.19295685089021,5.225746673713201,0.11556819977872612,0.14581042032913882,4.867534450455582,5.030437921392435,5.003946305945459,5.147494476813453,5.25227342804663,1.0,1.0,1.0,5.834810737062605,-0.7333333333333325,-0.6666666666666661,0.0
251,87.0,39.0,74.0,152.0,58.0,6.0,151.0,44.0,19.0,136.0,174.0,337.0,140.0,70.0,1.0,33.0,187.0,196.0,5.231108616854587,5.278114659230517,0.33052090552090574,0.46180925411135054,5.0238805208462765,5.017279836814924,4.9126548857360515,5.159055299214529,4.941642422609304,1.0,1.0,1.0,5.820082930352362,-0.2666666666666657,0.0,2.0
252,84.0,37.0,53.0,121.0,59.0,5.0,123.0,55.0,17.0,125.0,141.0,221.0,133.0,82.0,7.0,1.0,179.0,183.0,5.187385805840755,5.2094861528414205,0.08618831381989289,0.05737156449270975,4.795790545596741,4.812184355372417,4.828313737302301,4.948759890378168,4.890349128221754,1.0,1.0,1.0,5.3981627015177525,-0.7999999999999989,-0.8666666666666671,3.0
253,113.0,53.0,93.0,197.0,62.0,11.0,216.0,31.0,24.0,165.0,221.0,688.0,196.0,72.0,6.0,25.0,188.0,199.0,5.236441962829949,5.293304824724492,0.3625779625779628,0.5631498272323399,5.2832037287379885,5.375278407684164,5.10594547390058,5.3981627015177525,5.278114659230517,1.0,1.0,1.0,6.5337888379333435,-0.1999999999999993,0.1999999999999993,2.0
254,85.0,39.0,57.0,126.0,56.0,6.0,114.0,58.0,17.0,135.0,134.0,195.0,145.0,64.0,17.0,7.0,197.0,202.0,5.2832037287379885,5.308267697401204,0.6667387022650184,0.6675924242030604,4.836281906951478,4.736198448394496,4.90527477843843,4.897839799950911,4.976733742420574,1.0,1.0,1.0,5.272999558563747,0.40000000000000036,0.40000000000000036,3.0
255,96.0,52.0,104.0,222.0,67.0,9.0,198.0,33.0,23.0,163.0,217.0,589.0,226.0,67.0,12.0,20.0,192.0,201.0,5.2574953720277815,5.303304908059076,0.49425295741085207,0.6324306692184896,5.402677381872279,5.288267030694535,5.093750200806762,5.37989735354046,5.420534999272285,1.0,1.0,1.0,6.3784261836515865,0.0666666666666682,0.3333333333333339,1.0
256,95.0,47.0,88.0,162.0,64.0,11.0,159.0,43.0,20.0,157.0,176.0,371.0,185.0,71.0,12.0,13.0,189.0,198.0,5.241747015059643,5.288267030694535,0.3949778726094515,0.5290272762175283,5.087596335232384,5.0689042022202315,5.056245805348308,5.170483995038151,5.220355825078324,1.0,1.0,1.0,5.916202062607435,-0.13333333333333286,0.13333333333333286,3.0
257,104.0,52.0,100.0,191.0,59.0,9.0,197.0,33.0,23.0,158.0,218.0,583.0,234.0,70.0,10.0,10.0,191.0,198.0,5.25227342804663,5.288267030694535,0.4608135463398624,0.5290272762175283,5.25227342804663,5.2832037287379885,5.062595033026967,5.384495062789089,5.455321115357701,1.0,1.0,1.0,6.368187186350492,0.0,0.13333333333333286,2.0
258,89.0,45.0,77.0,188.0,64.0,9.0,161.0,41.0,20.0,151.0,190.0,390.0,174.0,66.0,4.0,2.0,194.0,201.0,5.267858159063328,5.303304908059076,0.5621840463945726,0.6324306692184896,5.236441962829949,5.081404364984463,5.017279836814924,5.247024072160486,5.159055299214529,1.0,1.0,1.0,5.966146739123692,0.20000000000000107,0.3333333333333339,2.0
259,101.0,51.0,98.0,194.0,60.0,10.0,195.0,34.0,22.0,161.0,219.0,572.0,219.0,67.0,0.0,10.0,192.0,201.0,5.2574953720277815,5.303304908059076,0.49425295741085207,0.6324306692184896,5.267858159063328,5.272999558563747,5.081404364984463,5.389071729816501,5.389071729816501,1.0,1.0,1.0,6.349138991379798,0.0666666666666682,0.3333333333333339,2.0
260,101.0,56.0,104.0,185.0,53.0,6.0,257.0,26.0,28.0,168.0,275.0,956.0,230.0,83.0,5.0,26.0,180.0,184.0,5.19295685089021,5.214935757608986,0.11556819977872612,0.08653191655192116,5.220355825078324,5.549076084895219,5.123963979403259,5.616771097666571,5.438079308923196,1.0,1.0,1.0,6.862757913051401,-0.7333333333333325,-0.8000000000000007,0.0
261,105.0,54.0,105.0,213.0,67.0,10.0,200.0,33.0,23.0,163.0,214.0,597.0,214.0,68.0,10.0,20.0,190.0,198.0,5.247024072160486,5.288267030694535,0.4277224593014066,0.5290272762175283,5.361292165709425,5.298317366548036,5.093750200806762,5.365976015021851,5.365976015021851,1.0,1.0,1.0,6.391917113392602,-0.06666666666666643,0.13333333333333286,1.0
262,91.0,41.0,93.0,197.0,65.0,9.0,183.0,36.0,21.0,137.0,202.0,504.0,153.0,66.0,11.0,24.0,193.0,200.0,5.262690188904886,5.298317366548036,0.5280425162004112,0.5976170475637883,5.2832037287379885,5.2094861528414205,4.919980925828125,5.308267697401204,5.030437921392435,1.0,1.0,1.0,6.222576268071369,0.13333333333333464,0.2666666666666675,1.0
263,107.0,57.0,106.0,172.0,50.0,6.0,255.0,26.0,28.0,169.0,280.0,957.0,264.0,85.0,5.0,9.0,181.0,183.0,5.198497031265825,5.2094861528414205,0.14527634922371768,0.05737156449270975,5.147494476813453,5.541263545158426,5.1298987149230735,5.634789603169249,5.575949103146316,1.0,1.0,1.0,6.863803391452954,-0.6666666666666661,-0.8666666666666671,0.0
264,100.0,41.0,75.0,205.0,71.0,5.0,176.0,36.0,21.0,138.0,204.0,479.0,151.0,72.0,7.0,19.0,197.0,197.0,5.2832037287379885,5.2832037287379885,0.6667387022650184,0.49524766251273733,5.323009979138408,5.170483995038151,4.927253685157204,5.318119993844216,5.017279836814924,1.0,1.0,1.0,6.171700597410915,0.40000000000000036,0.06666666666666643,0.0
265,93.0,37.0,76.0,183.0,63.0,8.0,164.0,40.0,20.0,134.0,191.0,405.0,139.0,67.0,4.0,7.0,192.0,197.0,5.2574953720277815,5.2832037287379885,0.49425295741085207,0.49524766251273733,5.2094861528414205,5.099866427824198,4.897839799950911,5.25227342804663,4.9344739331306915,1.0,1.0,1.0,6.003887067106539,0.0666666666666682,0.06666666666666643,2.0
266,85.0,43.0,66.0,120.0,54.0,5.0,148.0,46.0,19.0,145.0,168.0,320.0,174.0,87.0,8.0,2.0,179.0,181.0,5.187385805840755,5.198497031265825,0.08618831381989289,0.0,4.787491742782046,4.997212273764115,4.976733742420574,5.123963979403259,5.159055299214529,1.0,1.0,1.0,5.768320995793772,-0.7999999999999989,-1.0,0.0
267,95.0,45.0,80.0,186.0,62.0,7.0,164.0,40.0,20.0,145.0,188.0,406.0,178.0,65.0,11.0,18.0,199.0,204.0,5.293304824724492,5.318119993844216,0.7382350974456238,0.738967262188275,5.225746673713201,5.099866427824198,4.976733742420574,5.236441962829949,5.181783550292085,1.0,1.0,1.0,6.0063531596017325,0.5333333333333332,0.5333333333333332,1.0
268,91.0,40.0,76.0,171.0,67.0,7.0,149.0,44.0,19.0,135.0,169.0,332.0,144.0,68.0,4.0,17.0,192.0,200.0,5.2574953720277815,5.298317366548036,0.49425295741085207,0.5976170475637883,5.141663556502659,5.003946305945459,4.90527477843843,5.1298987149230735,4.969813299576001,1.0,1.0,1.0,5.805134968916488,0.0666666666666682,0.2666666666666675,0.0
269,98.0,39.0,68.0,121.0,49.0,7.0,134.0,51.0,18.0,142.0,164.0,261.0,134.0,75.0,4.0,1.0,186.0,186.0,5.225746673713201,5.225746673713201,0.2988048777522463,0.14581042032913882,4.795790545596741,4.897839799950911,4.955827057601261,5.099866427824198,4.897839799950911,1.0,1.0,1.0,5.564520407322693,-0.33333333333333215,-0.6666666666666661,3.0
270,89.0,36.0,69.0,142.0,57.0,7.0,135.0,50.0,18.0,126.0,154.0,266.0,128.0,66.0,3.0,36.0,193.0,203.0,5.262690188904886,5.313205979041787,0.5280425162004112,0.7031040445241168,4.955827057601261,4.90527477843843,4.836281906951478,5.036952602413629,4.852030263919617,1.0,1.0,1.0,5.583496308781699,0.13333333333333464,0.4666666666666668,1.0
271,113.0,57.0,109.0,194.0,56.0,6.0,260.0,26.0,28.0,175.0,288.0,982.0,261.0,85.0,11.0,21.0,182.0,183.0,5.204006687076795,5.2094861528414205,0.17531458584090176,0.05737156449270975,5.267858159063328,5.560681631015528,5.164785973923514,5.662960480135946,5.564520407322693,1.0,1.0,1.0,6.889591308354466,-0.5999999999999996,-0.8666666666666671,0.0
272,84.0,37.0,70.0,150.0,61.0,7.0,137.0,49.0,18.0,140.0,156.0,278.0,121.0,64.0,0.0,23.0,196.0,205.0,5.278114659230517,5.323009979138408,0.6315303157408423,0.775183809202151,5.0106352940962555,4.919980925828125,4.941642422609304,5.049856007249537,4.795790545596741,1.0,1.0,1.0,5.627621113690637,0.3333333333333339,0.5999999999999996,3.0
273,90.0,44.0,72.0,157.0,64.0,8.0,137.0,48.0,18.0,144.0,159.0,283.0,171.0,65.0,9.0,4.0,196.0,203.0,5.278114659230517,5.313205979041787,0.6315303157408423,0.7031040445241168,5.056245805348308,4.919980925828125,4.969813299576001,5.0689042022202315,5.141663556502659,1.0,1.0,1.0,5.645446897643238,0.3333333333333339,0.4666666666666668,3.0
274,98.0,40.0,77.0,171.0,61.0,6.0,172.0,37.0,21.0,139.0,197.0,457.0,141.0,72.0,4.0,17.0,199.0,201.0,5.293304824724492,5.303304908059076,0.7382350974456238,0.6324306692184896,5.141663556502659,5.147494476813453,4.9344739331306915,5.2832037287379885,4.948759890378168,1.0,1.0,1.0,6.124683390894204,0.5333333333333332,0.3333333333333339,0.0
275,93.0,42.0,70.0,131.0,56.0,7.0,127.0,53.0,18.0,145.0,156.0,240.0,152.0,74.0,5.0,4.0,189.0,190.0,5.241747015059643,5.247024072160486,0.3949778726094515,0.26824712270400863,4.875197323201151,4.844187086458591,4.976733742420574,5.049856007249537,5.0238805208462765,1.0,1.0,1.0,5.480638923341991,-0.13333333333333286,-0.40000000000000036,3.0
276,90.0,43.0,81.0,231.0,97.0,46.0,150.0,45.0,19.0,149.0,200.0,332.0,164.0,91.0,5.0,9.0,186.0,196.0,5.225746673713201,5.278114659230517,0.2988048777522463,0.46180925411135054,5.442417710521793,5.0106352940962555,5.003946305945459,5.298317366548036,5.099866427824198,1.0,1.0,1.0,5.805134968916488,-0.33333333333333215,0.0,3.0
277,80.0,45.0,71.0,128.0,56.0,7.0,151.0,45.0,19.0,147.0,171.0,337.0,176.0,79.0,3.0,16.0,181.0,187.0,5.198497031265825,5.231108616854587,0.14527634922371768,0.17593203606037777,4.852030263919617,5.017279836814924,4.990432586778736,5.141663556502659,5.170483995038151,1.0,1.0,1.0,5.820082930352362,-0.6666666666666661,-0.5999999999999996,0.0
278,88.0,37.0,63.0,130.0,58.0,5.0,125.0,54.0,18.0,130.0,141.0,230.0,145.0,74.0,14.0,20.0,184.0,188.0,5.214935757608986,5.236441962829949,0.23638861533598376,0.20637753702885808,4.867534450455582,4.828313737302301,4.867534450455582,4.948759890378168,4.976733742420574,1.0,1.0,1.0,5.438079308923196,-0.4666666666666668,-0.5333333333333332,2.0
279,97.0,48.0,94.0,198.0,63.0,9.0,181.0,36.0,21.0,155.0,200.0,494.0,189.0,64.0,20.0,11.0,199.0,203.0,5.293304824724492,5.313205979041787,0.7382350974456238,0.7031040445241168,5.288267030694535,5.198497031265825,5.043425116919247,5.298317366548036,5.241747015059643,1.0,1.0,1.0,6.202535517187922,0.5333333333333332,0.4666666666666668,1.0
280,98.0,46.0,88.0,191.0,63.0,6.0,192.0,34.0,22.0,147.0,215.0,563.0,174.0,73.0,2.0,26.0,194.0,197.0,5.267858159063328,5.2832037287379885,0.5621840463945726,0.49524766251273733,5.25227342804663,5.2574953720277815,4.990432586778736,5.3706380281276624,5.159055299214529,1.0,1.0,1.0,6.333279628139691,0.20000000000000107,0.06666666666666643,0.0
281,88.0,37.0,57.0,132.0,62.0,6.0,135.0,50.0,18.0,125.0,151.0,265.0,144.0,83.0,16.0,16.0,180.0,184.0,5.19295685089021,5.214935757608986,0.11556819977872612,0.08653191655192116,4.882801922586371,4.90527477843843,4.828313737302301,5.017279836814924,4.969813299576001,1.0,1.0,1.0,5.579729825986222,-0.7333333333333325,-0.8000000000000007,2.0
282,93.0,48.0,84.0,150.0,63.0,11.0,156.0,44.0,20.0,165.0,171.0,354.0,188.0,73.0,8.0,15.0,185.0,195.0,5.220355825078324,5.272999558563747,0.2674280555859505,0.42871031900675205,5.0106352940962555,5.049856007249537,5.10594547390058,5.141663556502659,5.236441962829949,1.0,1.0,1.0,5.869296913133774,-0.3999999999999986,-0.06666666666666643,3.0
283,86.0,44.0,70.0,140.0,64.0,6.0,148.0,45.0,19.0,145.0,170.0,322.0,185.0,82.0,10.0,1.0,181.0,183.0,5.198497031265825,5.2094861528414205,0.14527634922371768,0.05737156449270975,4.941642422609304,4.997212273764115,4.976733742420574,5.135798437050261,5.220355825078324,1.0,1.0,1.0,5.7745515455444085,-0.6666666666666661,-0.8666666666666671,0.0
284,95.0,44.0,84.0,158.0,62.0,10.0,145.0,46.0,19.0,148.0,163.0,312.0,166.0,64.0,10.0,6.0,199.0,206.0,5.293304824724492,5.327876168789581,0.7382350974456238,0.8117554175723616,5.062595033026967,4.976733742420574,4.997212273764115,5.093750200806762,5.111987788356543,1.0,1.0,1.0,5.7430031878094825,0.5333333333333332,0.6666666666666661,3.0
285,93.0,51.0,90.0,209.0,69.0,8.0,183.0,36.0,22.0,156.0,211.0,506.0,230.0,70.0,6.0,1.0,189.0,196.0,5.241747015059643,5.278114659230517,0.3949778726094515,0.46180925411135054,5.342334251964811,5.2094861528414205,5.049856007249537,5.351858133476067,5.438079308923196,1.0,1.0,1.0,6.226536669287466,-0.13333333333333286,0.0,2.0
286,97.0,41.0,88.0,184.0,59.0,9.0,175.0,38.0,21.0,140.0,192.0,459.0,147.0,63.0,1.0,5.0,196.0,205.0,5.278114659230517,5.323009979138408,0.6315303157408423,0.775183809202151,5.214935757608986,5.164785973923514,4.941642422609304,5.2574953720277815,4.990432586778736,1.0,1.0,1.0,6.129050210060545,0.3333333333333339,0.5999999999999996,2.0
