lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,target
88.0,59.0,3069.0,319.0,259.0,3.0,6.2,301284.0,392829.0,1.0,165.0,1034472.0,73.0
2.0,0.0,306.0,43.0,38.0,0.4,1.4,845.0,10232.0,2.0,6381.0,1711666.0,97.0
12.0,5.0,2517.0,419.0,171.0,1.8,4.2,1084295.0,281753.0,146.0,81.0,19.0,0.0
3.0,1.0,751.0,105.0,27.0,2.4,2.0,209142.0,62416.0,1.4,6152.0,1848914.0,87.0
40.0,50.0,2932.0,223.0,102.0,1.4,3.2,173324.0,43284.0,1.0,477.0,1065285.0,84.0
65.0,83.0,2194.0,220.0,133.0,0.4,0.4,246472.0,80797.0,1.0,1310.0,1086976.0,82.0
15.0,21.0,390.0,60.0,39.0,0.2,0.2,4844.0,10564.0,2.0,693.0,1722062.0,96.0
17.0,17.0,3042.0,424.0,166.0,0.8,0.8,638349.0,604780.0,1.7,229.0,1041536.0,88.0
26.0,14.0,3761.0,760.0,411.0,2.0,2.4,67723.0,21589.0,3.8,526.0,1538782.0,83.0
171.0,22.0,2935.0,235.0,275.0,0.2,0.2,90618.0,314006.0,2.8,187.0,1329400.0,92.0
12.0,1.0,3007.0,356.0,300.0,9.8,4.6,196639.0,22334.0,3.0,1061.0,1068536.0,75.0
2.0,0.0,5688.0,569.0,296.0,1.4,1.6,672992.0,317610.0,2.6,144.0,1006536.0,76.0
10.0,3.0,6838.0,508.0,367.0,4.81,3.21,306676.0,208280.0,1.5,187.0,1012170.0,74.0
1.0,0.0,1249.0,94.0,32.0,0.4,0.2,357164.0,13705.0,2.0,258.0,1741093.0,90.0
40.0,23.0,5016.0,469.0,356.0,2.2,2.99,174025.0,440935.0,1.4,133.0,991666.0,64.0
46.0,57.0,826.0,52.0,50.0,0.4,1.2,110571.0,72773.0,1.2,8160.0,1837149.0,96.0
48.0,39.0,3596.0,398.0,288.0,2.81,4.61,449827.0,208527.0,1.6,140.0,993279.0,68.0
0.0,0.0,241.0,25.0,38.0,0.2,0.2,15975.0,105114.0,2.0,155.0,1741774.0,92.0
4.0,1.0,1949.0,222.0,91.0,1.19,3.98,997168.0,28599.0,1.5,235.0,1082155.0,87.0
47.0,17.0,2625.0,340.0,251.0,1.6,1.0,87682.0,214358.0,1.0,121.0,1102846.0,86.0
0.0,0.0,1376.0,38.0,67.0,0.2,0.2,4051.0,31919.0,1.2,262.0,1750968.0,96.0
3.0,0.0,858.0,139.0,160.0,0.8,2.0,24953.0,21251.0,1.0,369.0,1022384.0,94.0
5.0,1.0,1490.0,172.0,82.0,2.2,2.2,462717.0,19436.0,1.0,162.0,977095.0,89.0
36.0,53.0,2180.0,309.0,119.0,0.2,0.2,597126.0,35393.0,1.0,157.0,1096487.0,88.0
0.0,0.0,2247.0,212.0,63.0,0.8,0.8,445362.0,22351.0,1.0,994.0,1022558.0,92.0
4.0,2.0,2000.0,176.0,62.0,0.2,0.2,447596.0,188253.0,4.0,227.0,1323011.0,95.0
5.0,1.0,1442.0,176.0,162.0,3.39,1.0,86640.0,50523.0,1.0,7439.0,1859754.0,90.0
11.0,5.0,3900.0,149.0,134.0,0.6,0.6,197230.0,30298.0,394.0,91.0,9.0,0.0
5.0,4.0,2339.0,132.0,116.0,0.4,0.4,22609.0,50185.0,2.4,216.0,1710456.0,94.0
7.0,1.0,1869.0,207.0,132.0,1.6,2.8,9959.0,103268.0,2.8,762.0,1532491.0,90.0
8.0,6.0,1385.0,126.0,82.0,0.4,0.4,96745.0,48870.0,2.0,727.0,1035279.0,95.0
1.0,0.0,409.0,33.0,24.0,0.6,2.6,1398.0,4392.0,2.2,1364.0,1713419.0,96.0
3.0,3.0,197.0,15.0,17.0,0.2,0.2,7010.0,4904.0,1.0,7348.0,1864270.0,98.0
6.0,5.0,1893.0,237.0,136.0,0.4,0.4,708874.0,681925.0,247.0,86.0,14.0,0.0
8.0,2.0,1816.0,257.0,216.0,6.01,3.21,230537.0,47539.0,3.0,10875.0,1874171.0,78.0
4.0,3.0,3045.0,230.0,162.0,0.6,0.6,30583.0,30913.0,1.0,254.0,1098288.0,89.0
13.0,6.0,3048.0,340.0,157.0,6.0,17.2,743972.0,53549.0,2.5,490.0,1098693.0,75.0
21.0,4.0,5077.0,748.0,763.0,10.8,7.4,387795.0,50254.0,3.0,2541.0,1734995.0,60.0
34.0,16.0,2849.0,421.0,367.0,7.4,3.2,272508.0,59603.0,2.8,6234.0,1707322.0,77.0
38.0,1.0,7447.0,1700.0,584.0,7.4,5.2,721860.0,553232.0,7.2,146.0,1309923.0,68.0
7.0,4.0,4627.0,1283.0,136.0,2.0,3.59,509700.0,50768.0,1.8,243.0,1130699.0,79.0
18.0,3.0,3307.0,175.0,111.0,1.6,1.6,128997.0,53305.0,4.8,702.0,1522429.0,89.0
47.0,65.0,1732.0,224.0,248.0,1.8,2.2,114823.0,411178.0,2.2,980.0,1383302.0,84.0
1.0,0.0,1443.0,150.0,58.0,0.6,0.6,287782.0,10512.0,2.6,2508.0,1690583.0,94.0
19.0,17.0,5367.0,374.0,258.0,1.2,1.0,359434.0,97984.0,1.3,145.0,1002831.0,73.0
21.0,10.0,1562.0,142.0,144.0,1.6,1.0,50456.0,95182.0,1.7,655.0,1053592.0,90.0
5.0,4.0,1145.0,177.0,82.0,0.2,0.2,268645.0,18606.0,1.5,614.0,984304.0,94.0
1.0,1.0,2856.0,217.0,122.0,0.6,0.6,21884.0,26199.0,1.3,299.0,1101256.0,91.0
2.0,0.0,360.0,69.0,71.0,0.4,0.6,36089.0,49991.0,2.0,6371.0,1711587.0,97.0
3.0,0.0,1209.0,147.0,105.0,1.0,0.4,21270.0,19479.0,1.5,318.0,1001574.0,94.0
4.0,1.0,1602.0,170.0,162.0,3.4,1.0,77639.0,153502.0,2.2,5757.0,1840403.0,89.0
50.0,74.0,2563.0,158.0,149.0,1.4,1.2,29578.0,177680.0,2.6,882.0,1017909.0,86.0
3.0,2.0,2069.0,103.0,78.0,0.8,1.0,82489.0,18122.0,3.0,510.0,1757989.0,83.0
21.0,13.0,1258.0,92.0,64.0,0.4,0.4,27604.0,35912.0,2.2,1143.0,1714018.0,96.0
6.0,2.0,2040.0,121.0,112.0,0.6,0.6,38688.0,60507.0,1.0,1201.0,1111232.0,92.0
13.0,13.0,2065.0,176.0,86.0,0.2,0.2,11158.0,46073.0,2.0,1191.0,1458336.0,95.0
45.0,55.0,2712.0,123.0,120.0,2.4,2.6,126075.0,194040.0,1.5,357.0,990066.0,81.0
11.0,7.0,2713.0,112.0,59.0,1.0,1.8,43203.0,29902.0,1.4,405.0,1085482.0,92.0
6.0,1.0,7448.0,1590.0,1544.0,4.4,1.6,1349215.0,1292798.0,1.7,725.0,1113125.0,60.0
1.0,1.0,803.0,23.0,20.0,0.2,0.2,9067.0,10293.0,1.0,8215.0,1872866.0,98.0
59.0,77.0,3690.0,665.0,267.0,1.0,0.6,89635.0,108337.0,1.6,212.0,1132274.0,83.0
2.0,0.0,2030.0,252.0,85.0,0.6,1.8,1031241.0,18973.0,2.6,249.0,1095673.0,90.0
30.0,3.0,1708.0,139.0,125.0,1.4,1.2,66870.0,45771.0,2.2,253.0,1530205.0,91.0
1.0,0.0,1084.0,91.0,63.0,0.2,0.2,11951.0,22614.0,3.0,622.0,1016328.0,95.0
4.0,1.0,1552.0,247.0,219.0,3.4,1.0,141455.0,55801.0,2.2,6696.0,1838672.0,89.0
2.0,0.0,5192.0,326.0,228.0,0.6,0.8,267945.0,92218.0,2.2,472.0,1005806.0,84.0
188.0,210.0,3051.0,152.0,268.0,1.8,2.8,39987.0,678400.0,2.7,271.0,998874.0,79.0
3.0,1.0,357.0,27.0,14.0,1.8,1.8,44160.0,13197.0,1.0,7793.0,1868872.0,92.0
53.0,75.0,1345.0,98.0,108.0,0.4,0.4,16472.0,65359.0,4.4,1432.0,1044718.0,91.0
29.0,42.0,3746.0,162.0,116.0,0.4,1.0,216431.0,126334.0,2.4,330.0,1015565.0,90.0
16.0,1.0,3760.0,195.0,109.0,12.4,27.8,91420.0,35490.0,1.8,413.0,1089088.0,63.0
18.0,7.0,2276.0,170.0,135.0,2.79,2.79,136153.0,140940.0,2.2,643.0,1537186.0,87.0
7.0,2.0,1305.0,89.0,108.0,0.6,2.2,121604.0,89237.0,1.0,482.0,1065374.0,95.0
0.0,0.0,658.0,51.0,47.0,0.2,0.2,4331.0,8920.0,2.0,3140.0,1707714.0,98.0
3.0,1.0,570.0,75.0,63.0,2.2,2.2,208429.0,64691.0,2.0,1320.0,1796026.0,84.0
98.0,105.0,2663.0,421.0,153.0,0.6,0.4,603068.0,499815.0,1.2,451.0,1044634.0,87.0
4.0,1.0,3913.0,176.0,129.0,1.0,1.0,63044.0,33613.0,3.0,211.0,1089725.0,84.0
31.0,13.0,3597.0,687.0,374.0,0.8,1.2,171212.0,118051.0,4.6,432.0,1535051.0,84.0
4.0,3.0,1260.0,238.0,219.0,0.2,0.2,123476.0,64198.0,142.0,93.0,7.0,0.0
14.0,0.0,4895.0,693.0,480.0,10.0,14.6,323747.0,109589.0,1.5,136.0,1091562.0,62.0
66.0,35.0,2183.0,133.0,124.0,0.2,0.2,74204.0,52963.0,3.8,474.0,1326890.0,93.0
9.0,2.0,2174.0,283.0,182.0,4.0,4.4,111934.0,46051.0,4.8,214.0,1055130.0,81.0
18.0,4.0,4427.0,185.0,146.0,1.6,2.6,131611.0,47320.0,1.3,717.0,987594.0,82.0
13.0,9.0,1076.0,119.0,95.0,1.0,0.6,104474.0,56550.0,317.0,89.0,11.0,0.0
6.0,0.0,3517.0,475.0,406.0,5.0,2.6,373736.0,232228.0,2.0,772.0,1016816.0,71.0
1.0,0.0,405.0,43.0,34.0,0.2,0.2,37605.0,9043.0,1.2,949.0,1739202.0,98.0
2.0,1.0,986.0,73.0,54.0,0.2,0.2,5562.0,23881.0,2.3,217.0,1013784.0,96.0
1.0,0.0,433.0,72.0,108.0,0.2,0.2,41766.0,51175.0,3.0,511.0,1715755.0,95.0
3.0,3.0,2431.0,143.0,152.0,0.6,2.0,95208.0,71983.0,2.6,1436.0,1725152.0,93.0
49.0,60.0,3182.0,298.0,66.0,1.4,1.4,162976.0,97779.0,3.6,157.0,1621664.0,88.0
2.0,0.0,2434.0,224.0,175.0,1.6,3.0,137420.0,31819.0,1.8,654.0,1095594.0,88.0
4.0,1.0,2123.0,352.0,198.0,0.4,0.6,22142.0,32892.0,1.4,252.0,1750914.0,93.0
6.0,4.0,2360.0,190.0,107.0,0.99,0.79,114342.0,36546.0,2.0,377.0,1020046.0,91.0
1.0,0.0,1012.0,247.0,137.0,0.2,0.2,49962.0,40693.0,3.4,427.0,1061962.0,93.0
1.0,0.0,3689.0,333.0,174.0,0.4,0.6,146163.0,96026.0,1.5,183.0,1129250.0,85.0
1.0,0.0,523.0,98.0,51.0,0.2,0.2,470059.0,21536.0,3.4,174.0,1750059.0,78.0
19.0,14.0,3611.0,152.0,112.0,0.6,0.6,182337.0,50411.0,1.2,1070.0,1012917.0,86.0
1.0,0.0,854.0,119.0,96.0,0.2,0.2,3876.0,32284.0,2.0,161.0,1058893.0,96.0
83.0,100.0,4659.0,260.0,242.0,3.4,7.0,87695.0,133647.0,3.8,1069.0,1639603.0,78.0
20.0,29.0,2296.0,358.0,102.0,0.2,0.2,239803.0,234741.0,3.6,613.0,1742194.0,92.0
3.0,1.0,362.0,37.0,44.0,0.8,1.0,37567.0,32976.0,2.0,284.0,1719747.0,96.0
5.0,0.0,5369.0,247.0,227.0,3.01,2.81,149397.0,215582.0,3.2,181.0,993226.0,79.0
14.0,3.0,2078.0,88.0,68.0,2.4,7.6,16209.0,70474.0,3.6,1780.0,1642589.0,91.0
4.0,0.0,2281.0,154.0,114.0,0.8,1.0,97786.0,25104.0,1.0,181.0,1111448.0,91.0
22.0,7.0,3510.0,404.0,264.0,4.79,4.39,521690.0,226437.0,280.0,75.0,25.0,0.0
5.0,0.0,3091.0,316.0,355.0,3.6,6.6,264451.0,45752.0,5.6,1651.0,1698152.0,85.0
31.0,3.0,2629.0,202.0,145.0,1.2,1.2,288215.0,79023.0,1.0,1700.0,1069051.0,82.0
11.0,1.0,2230.0,129.0,101.0,7.4,22.6,111719.0,49997.0,2.2,506.0,1078693.0,74.0
4.0,1.0,4682.0,556.0,502.0,2.0,0.8,374054.0,397653.0,2.2,474.0,1096338.0,80.0
2.0,0.0,1056.0,73.0,89.0,0.8,2.4,57689.0,41735.0,1.3,317.0,1059472.0,93.0
34.0,7.0,4239.0,510.0,399.0,11.8,6.8,588065.0,393858.0,619.0,64.0,36.0,0.0
4.0,3.0,622.0,64.0,50.0,0.6,0.8,2705.0,21780.0,2.3,303.0,1023552.0,96.0
196.0,197.0,7054.0,594.0,351.0,4.0,4.8,582061.0,265288.0,5.2,170.0,1339541.0,74.0
48.0,0.0,3560.0,176.0,111.0,11.82,33.67,133245.0,40724.0,2.3,181.0,1111000.0,62.0
38.0,41.0,3834.0,195.0,122.0,11.8,33.8,102413.0,48962.0,2.5,182.0,1078150.0,62.0
3.0,3.0,383.0,49.0,12.0,0.2,0.2,22602.0,5931.0,1.0,6382.0,1852983.0,98.0
856.0,216.0,1464.0,79.0,23.0,1.2,1.0,38375.0,43463.0,1.6,3144.0,1845290.0,85.0
47.0,47.0,3219.0,273.0,237.0,5.8,4.8,216165.0,140492.0,3.0,2759.0,1650349.0,82.0
6.0,5.0,787.0,61.0,51.0,0.2,0.2,3195.0,15728.0,1.2,1606.0,1081952.0,96.0
3.0,1.0,546.0,100.0,65.0,2.0,2.0,489966.0,509354.0,2.0,3786.0,1804230.0,83.0
98.0,93.0,2793.0,310.0,376.0,2.58,1.19,276631.0,63186.0,2.3,908.0,1000204.0,83.0
3.0,0.0,1421.0,220.0,183.0,3.2,1.0,304536.0,18545.0,2.2,7319.0,1873293.0,90.0
1.0,0.0,660.0,108.0,59.0,0.4,1.0,175527.0,166176.0,3.0,137.0,1719968.0,88.0
3.0,1.0,2518.0,121.0,165.0,0.4,0.2,125959.0,18110.0,3.0,384.0,1704326.0,93.0
14.0,1.0,2648.0,212.0,111.0,1.2,2.61,273653.0,85476.0,1.5,1096.0,1115118.0,87.0
3.0,1.0,487.0,46.0,41.0,2.0,2.0,76727.0,82479.0,1.2,6294.0,1850770.0,89.0
6.0,1.0,2086.0,91.0,126.0,1.0,1.6,81695.0,193847.0,2.4,544.0,1524283.0,91.0
0.0,0.0,382.0,57.0,14.0,0.2,0.2,347005.0,7518.0,1.2,972.0,1746730.0,97.0
1.0,0.0,859.0,84.0,72.0,0.2,0.2,12240.0,28445.0,4.8,139.0,1089118.0,95.0
9.0,7.0,1530.0,247.0,135.0,0.4,0.4,14513.0,61905.0,141.0,89.0,11.0,0.0
2.0,0.0,431.0,55.0,50.0,1.4,1.6,45640.0,21646.0,2.2,4033.0,1775705.0,91.0
8.0,4.0,1885.0,145.0,78.0,1.0,1.0,170236.0,31127.0,2.7,110.0,1021736.0,89.0
29.0,21.0,1296.0,480.0,160.0,1.4,2.2,816892.0,683670.0,142.0,89.0,11.0,0.0
3.0,1.0,544.0,80.0,27.0,1.0,0.4,368791.0,4454.0,2.4,850.0,1716526.0,96.0
90.0,113.0,1083.0,100.0,88.0,1.8,1.6,47270.0,23513.0,2.0,1171.0,1077315.0,89.0
2.0,2.0,175.0,16.0,14.0,0.2,0.2,7570.0,3624.0,1.0,5059.0,1828909.0,98.0
11.0,3.0,813.0,33.0,44.0,0.6,0.6,6232.0,14433.0,1.5,730.0,989538.0,95.0
131.0,104.0,3404.0,382.0,217.0,4.8,7.2,420341.0,175225.0,1.0,1354.0,1006933.0,77.0
2.0,1.0,1495.0,71.0,75.0,0.6,0.6,16318.0,11141.0,2.0,666.0,1726560.0,94.0
37.0,20.0,4736.0,409.0,305.0,4.39,2.2,186131.0,124064.0,3.6,3551.0,1544251.0,81.0
1.0,0.0,2034.0,137.0,112.0,0.2,0.2,84566.0,105634.0,2.5,1663.0,1105595.0,92.0
9.0,6.0,1312.0,58.0,44.0,0.6,0.6,129917.0,8132.0,4.0,127.0,1527920.0,95.0
65.0,60.0,2116.0,279.0,191.0,4.59,2.79,138385.0,54700.0,2.0,384.0,963949.0,82.0
10.0,2.0,2904.0,404.0,193.0,6.4,6.4,533415.0,300560.0,3.2,8710.0,1864650.0,80.0
1.0,0.0,1838.0,54.0,56.0,0.2,0.2,25869.0,45796.0,2.0,4691.0,1731144.0,96.0
1.0,1.0,1286.0,50.0,54.0,0.2,0.2,4851.0,31814.0,1.0,168.0,1750936.0,94.0
12.0,2.0,3078.0,433.0,156.0,7.78,7.98,193588.0,31408.0,1.6,161.0,995554.0,69.0
3.0,1.0,4572.0,179.0,182.0,1.4,0.6,61547.0,191192.0,2.3,267.0,1015134.0,88.0
3.0,0.0,2914.0,260.0,216.0,2.2,1.4,167240.0,31205.0,1.0,568.0,1014578.0,88.0
3.0,0.0,1626.0,280.0,150.0,2.2,1.0,376237.0,112914.0,4.4,3235.0,1605074.0,91.0
18.0,22.0,830.0,112.0,72.0,0.2,0.2,18998.0,32495.0,1.4,1862.0,1770862.0,88.0
0.0,0.0,190.0,16.0,20.0,0.2,0.2,14151.0,26844.0,1.0,2720.0,1773112.0,97.0
21.0,31.0,2350.0,110.0,104.0,0.2,0.2,8605.0,77964.0,1.0,664.0,1060856.0,93.0
4.0,0.0,1479.0,219.0,194.0,4.0,1.2,106304.0,8465.0,1.0,7349.0,1864163.0,88.0
1.0,0.0,859.0,116.0,67.0,0.2,0.2,202962.0,22913.0,2.8,438.0,1054056.0,94.0
22.0,18.0,1067.0,86.0,74.0,2.0,2.2,97803.0,45412.0,1.8,557.0,1017241.0,84.0
122.0,53.0,3858.0,253.0,267.0,0.2,0.2,92027.0,172470.0,3.0,399.0,1066162.0,90.0
1.0,0.0,601.0,107.0,53.0,1.0,1.6,325402.0,53635.0,3.2,199.0,1730275.0,90.0
9.0,5.0,2416.0,173.0,107.0,2.6,2.8,345321.0,41989.0,5.6,1655.0,1385616.0,79.0
10.0,4.0,1404.0,94.0,62.0,0.4,0.6,220900.0,19629.0,159.0,92.0,8.0,0.0
13.0,2.0,5872.0,503.0,253.0,1.8,6.4,210122.0,87588.0,7.6,295.0,1307861.0,80.0
40.0,10.0,3027.0,450.0,312.0,4.41,1.8,489125.0,111761.0,2.8,2864.0,972754.0,70.0
0.0,0.0,1658.0,91.0,68.0,0.2,0.2,87721.0,11305.0,3.4,1598.0,1719224.0,95.0
2.0,1.0,1420.0,104.0,77.0,0.2,0.2,8669.0,23573.0,2.5,178.0,1085574.0,96.0
4.0,0.0,2917.0,267.0,135.0,1.8,5.19,291639.0,39035.0,1.0,173.0,1100238.0,87.0
12.0,9.0,4495.0,473.0,204.0,1.6,1.6,187576.0,143122.0,3.8,2019.0,1005795.0,82.0
0.0,0.0,750.0,76.0,69.0,0.2,0.2,49826.0,50394.0,1.0,572.0,1752952.0,97.0
50.0,61.0,2040.0,189.0,139.0,0.8,2.2,106948.0,41849.0,2.4,129.0,1106501.0,88.0
3.0,2.0,520.0,61.0,48.0,0.4,0.4,138319.0,109404.0,1.2,5921.0,1842325.0,96.0
13.0,13.0,1542.0,149.0,70.0,0.2,0.2,225431.0,55270.0,1.0,179.0,1074454.0,92.0
15.0,0.0,5893.0,492.0,268.0,11.38,30.54,405715.0,45200.0,2.5,129.0,1087794.0,51.0
0.0,0.0,319.0,57.0,14.0,0.2,0.2,352084.0,12848.0,1.4,9231.0,1867534.0,96.0
70.0,61.0,5313.0,469.0,331.0,2.99,3.19,274212.0,274987.0,4.2,137.0,1330298.0,80.0
5.0,4.0,2157.0,164.0,139.0,0.6,0.4,155928.0,21930.0,2.0,308.0,1018546.0,93.0
53.0,72.0,3728.0,209.0,185.0,0.6,0.6,222399.0,271021.0,4.6,1171.0,1327197.0,88.0
2.0,1.0,1116.0,97.0,62.0,0.4,0.6,298029.0,57307.0,2.6,3771.0,1771147.0,87.0
1.0,1.0,868.0,75.0,73.0,0.2,0.2,60588.0,141166.0,1.6,7222.0,1861185.0,95.0
8.0,2.0,4551.0,974.0,337.0,0.8,2.39,596214.0,74507.0,1.2,117.0,1038378.0,77.0
1.0,0.0,1732.0,262.0,146.0,0.8,1.0,88635.0,22567.0,1.0,408.0,1121663.0,89.0
11.0,11.0,5091.0,342.0,209.0,0.8,1.0,209472.0,59179.0,1.2,212.0,999008.0,83.0
58.0,74.0,3580.0,306.0,157.0,1.2,4.8,85007.0,28708.0,5.4,354.0,1315827.0,88.0
2.0,1.0,2675.0,143.0,94.0,0.2,0.2,304215.0,19274.0,3.0,690.0,1757880.0,81.0
9.0,0.0,2853.0,136.0,147.0,6.2,17.8,95074.0,82610.0,1.6,126.0,1081834.0,75.0
8.0,7.0,1359.0,61.0,56.0,0.8,4.0,11441.0,21004.0,3.0,151.0,1023602.0,92.0
1.0,0.0,1914.0,154.0,307.0,0.6,2.2,50582.0,26076.0,1.6,238.0,1064963.0,91.0
4.0,2.0,2757.0,162.0,108.0,1.2,5.99,253784.0,229457.0,4.2,1624.0,1613467.0,89.0
49.0,34.0,3932.0,302.0,148.0,9.16,20.52,706527.0,105716.0,3.0,170.0,1088679.0,63.0
45.0,22.0,3780.0,202.0,128.0,5.2,6.0,118963.0,39750.0,2.7,795.0,982021.0,77.0
9.0,1.0,8351.0,1486.0,1359.0,8.18,6.79,1327527.0,1052853.0,1.2,509.0,1092029.0,57.0
6.0,0.0,3919.0,207.0,206.0,0.4,0.2,93352.0,273327.0,2.2,262.0,1064978.0,84.0
31.0,46.0,1251.0,90.0,74.0,0.6,2.0,3967.0,15469.0,1.7,189.0,1098888.0,93.0
1.0,0.0,1760.0,184.0,192.0,0.4,0.6,289863.0,262582.0,1.5,684.0,1044353.0,84.0
1.0,0.0,6128.0,505.0,287.0,0.6,0.8,261803.0,103675.0,4.8,133.0,996523.0,83.0
1.0,0.0,3402.0,193.0,212.0,0.6,0.8,32898.0,530532.0,4.0,168.0,1008651.0,86.0
45.0,0.0,5195.0,622.0,613.0,1.6,1.0,184934.0,156711.0,3.4,187.0,1047942.0,83.0
3.0,2.0,1721.0,202.0,219.0,2.0,2.0,44461.0,264825.0,2.2,757.0,1381216.0,88.0
10.0,6.0,767.0,86.0,90.0,1.0,0.8,66939.0,55617.0,538.0,94.0,6.0,0.0
1.0,0.0,3438.0,424.0,352.0,0.2,0.2,9987.0,18030.0,2.4,1510.0,1726141.0,90.0
40.0,26.0,1207.0,88.0,104.0,1.8,1.8,110864.0,69840.0,3.2,193.0,1535515.0,91.0
45.0,51.0,3855.0,184.0,200.0,1.8,1.8,226375.0,171511.0,4.8,1533.0,1640438.0,88.0
5.0,1.0,1692.0,132.0,87.0,0.4,1.8,220194.0,107031.0,2.2,2291.0,1010703.0,92.0
2.0,1.0,3503.0,268.0,139.0,1.0,3.79,15539.0,23163.0,4.8,613.0,1093443.0,89.0
92.0,108.0,3091.0,280.0,168.0,3.8,4.2,664426.0,106101.0,7.2,305.0,1302630.0,83.0
47.0,64.0,1364.0,432.0,273.0,0.6,0.6,965273.0,950976.0,52.0,75.0,25.0,0.0
8.0,0.0,2572.0,403.0,348.0,7.2,2.4,190992.0,15889.0,1.4,1477.0,1745970.0,79.0
11.0,9.0,2595.0,207.0,110.0,1.2,3.78,711926.0,75023.0,1.5,158.0,978287.0,78.0
12.0,0.0,4951.0,579.0,495.0,9.4,4.4,329231.0,42171.0,2.2,984.0,1056850.0,69.0
2.0,1.0,1770.0,223.0,661.0,0.4,0.4,28321.0,79451.0,2.2,3011.0,1743214.0,89.0
2.0,0.0,399.0,33.0,24.0,2.0,2.0,62604.0,29308.0,1.8,322.0,1814866.0,86.0
13.0,21.0,1036.0,58.0,37.0,0.2,0.2,46946.0,7024.0,1.0,5663.0,1832568.0,96.0
13.0,4.0,2682.0,229.0,241.0,1.2,2.6,203604.0,428823.0,3.4,355.0,1374622.0,82.0
75.0,45.0,3882.0,199.0,97.0,11.0,35.0,125564.0,27633.0,1.8,262.0,1106469.0,62.0
8.0,3.0,3502.0,574.0,195.0,3.4,6.6,1322699.0,41747.0,2.8,146.0,1095131.0,78.0
10.0,5.0,1268.0,141.0,95.0,1.0,0.8,48951.0,32716.0,2.6,432.0,974360.0,92.0
5.0,1.0,4402.0,697.0,228.0,2.6,5.2,336839.0,31786.0,1.3,275.0,1135856.0,81.0
8.0,6.0,2336.0,206.0,90.0,0.4,1.0,136627.0,53677.0,5.4,2869.0,1584662.0,89.0
1.0,0.0,3744.0,407.0,216.0,0.99,1.59,926490.0,167142.0,2.6,125.0,1009166.0,83.0
18.0,12.0,923.0,212.0,117.0,2.0,0.6,294150.0,236336.0,2.6,5351.0,1826106.0,91.0
0.0,0.0,315.0,31.0,34.0,0.2,0.2,1491.0,8278.0,1.2,1023.0,1761680.0,94.0
13.0,19.0,277.0,46.0,38.0,0.2,0.2,2084.0,4319.0,2.2,6442.0,1712288.0,97.0
17.0,1.0,3418.0,383.0,265.0,5.8,3.2,435552.0,31323.0,360.0,80.0,19.0,0.0
44.0,30.0,2919.0,478.0,381.0,8.0,2.2,353632.0,133883.0,2.6,5519.0,1830067.0,80.0
3.0,0.0,3042.0,276.0,139.0,0.8,2.0,903563.0,510177.0,2170.0,87.0,13.0,0.0
0.0,0.0,204.0,23.0,31.0,0.2,0.2,8121.0,8267.0,1.0,5204.0,1860792.0,97.0
34.0,5.0,4791.0,581.0,358.0,4.2,1.4,211613.0,53201.0,9.2,146.0,1288742.0,76.0
3.0,2.0,2717.0,250.0,187.0,0.4,1.8,106983.0,78503.0,1.0,341.0,1031469.0,90.0
4.0,1.0,419.0,43.0,13.0,2.2,2.2,80408.0,13554.0,1.2,11735.0,1883075.0,89.0
2.0,2.0,3370.0,194.0,183.0,0.2,0.2,497987.0,355650.0,1.0,108.0,1123297.0,78.0
20.0,18.0,909.0,374.0,134.0,0.2,0.2,564903.0,546743.0,201.0,93.0,6.0,0.0
2.0,1.0,3868.0,405.0,333.0,0.6,0.6,571151.0,82102.0,1.0,172.0,1046045.0,85.0
2.0,0.0,384.0,61.0,61.0,0.8,0.8,318420.0,361675.0,1.2,394.0,1753864.0,89.0
32.0,46.0,2016.0,153.0,132.0,0.6,1.6,23334.0,18460.0,1.0,272.0,1026328.0,93.0
6.0,0.0,2246.0,70.0,64.0,1.4,7.8,62874.0,3089.0,4.6,922.0,1631942.0,95.0
18.0,15.0,2071.0,228.0,119.0,2.4,2.99,639252.0,37961.0,1.8,768.0,1016776.0,82.0
0.0,0.0,3705.0,218.0,177.0,0.2,0.2,205718.0,173263.0,2.4,131.0,1755281.0,83.0
0.0,0.0,401.0,58.0,47.0,0.2,0.2,1573.0,6755.0,2.2,563.0,1710728.0,97.0
3.0,0.0,1391.0,56.0,37.0,0.6,0.6,91372.0,17434.0,1.5,1600.0,1022271.0,95.0
2.0,1.0,4502.0,256.0,169.0,0.2,0.2,191500.0,262830.0,4.6,1673.0,1000469.0,84.0
1.0,0.0,267.0,87.0,44.0,0.2,0.2,289921.0,232622.0,3.2,702.0,1727416.0,95.0
13.0,17.0,240.0,15.0,23.0,0.0,0.0,2214.0,3927.0,1.6,3682.0,1770946.0,94.0
0.0,0.0,193.0,15.0,25.0,0.2,0.2,2179.0,7422.0,1.0,7105.0,1873392.0,98.0
6.0,4.0,704.0,53.0,55.0,0.2,0.2,33847.0,36582.0,2.0,4818.0,1672818.0,96.0
14.0,3.0,3990.0,409.0,213.0,1.4,3.2,477907.0,58581.0,5.8,3488.0,1540136.0,83.0
54.0,61.0,4814.0,410.0,180.0,10.2,31.2,426881.0,38624.0,1.8,141.0,1081010.0,54.0
